Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,E
MCF7,2.0,A133,0,1,80.0,1,-0.9502711307727753
MCF7,2.0,A133,0,1,80.0,2,-0.32263430610059757
MCF7,2.0,A133,0,1,80.0,3,-0.8247705536877272
MCF7,2.0,A133,1,1,80.0,1,-1.0145813639729002
MCF7,2.0,A133,1,1,80.0,2,-1.1445118821907034
MCF7,2.0,A133,1,1,80.0,3,-0.472083983064209
MCF7,2.0,A133,10,1,80.0,1,-0.224264217541767
MCF7,2.0,A133,10,1,80.0,2,-1.2811406888867398
MCF7,2.0,A133,10,1,80.0,3,-1.1969646794094242
MCF7,2.0,A133,10,1,80.0,4,-0.624612107744345
MCF7,2.0,A133,10,1,80.0,5,-0.5335743641235896
MCF7,2.0,A133,10,1,80.0,6,-0.3353330065352554
MCF7,2.0,A133,10,1,80.0,7,-1.4321157482146534
MCF7,2.0,A133,10,1,80.0,8,-1.754039225537851
MCF7,2.0,A133,11,1,80.0,1,-0.8527981699422202
MCF7,2.0,A133,11,1,80.0,2,-0.6651738184035303
MCF7,2.0,A133,11,1,80.0,3,-0.19470558286555067
MCF7,2.0,A133,12,1,80.0,1,-0.13660611917675988
MCF7,2.0,A133,12,1,80.0,2,-0.05506015931822249
MCF7,2.0,A133,12,1,80.0,3,-0.07262426920459185
MCF7,2.0,A133,12,1,80.0,4,-0.17028935328663786
MCF7,2.0,A133,12,1,80.0,5,-0.024411776363055065
MCF7,2.0,A133,12,1,80.0,6,0.2032584208144219
MCF7,2.0,A133,13,1,80.0,1,-0.2666288035100306
MCF7,2.0,A133,13,1,80.0,2,-0.5838975604692205
MCF7,2.0,A133,14,1,80.0,1,-0.5106147238551668
MCF7,2.0,A133,14,1,80.0,2,0.4141411236648382
MCF7,2.0,A133,14,1,80.0,3,0.12747566120145082
MCF7,2.0,A133,14,1,80.0,4,0.8823615668902839
MCF7,2.0,A133,14,1,80.0,5,-0.020149590821766566
MCF7,2.0,A133,15,1,80.0,1,-0.5907932767235778
MCF7,2.0,A133,15,1,80.0,2,0.43144846140577037
MCF7,2.0,A133,15,1,80.0,3,-2.8125932527974884
MCF7,2.0,A133,15,1,80.0,4,-0.6309480308837007
MCF7,2.0,A133,15,1,80.0,5,-1.051693807490551
MCF7,2.0,A133,2,1,80.0,1,0.28655371343654024
MCF7,2.0,A133,2,1,80.0,2,-0.3360812760410647
MCF7,2.0,A133,2,1,80.0,3,-2.8125932527974884
MCF7,2.0,A133,2,1,80.0,4,-0.14815224586886255
MCF7,2.0,A133,3,1,80.0,1,-0.8601033291915599
MCF7,2.0,A133,3,1,80.0,2,0.0916777451940062
MCF7,2.0,A133,4,1,80.0,1,-1.0276870209066205
MCF7,2.0,A133,4,1,80.0,2,-0.48977208621383617
MCF7,2.0,A133,4,1,80.0,3,-1.148483479242031
MCF7,2.0,A133,4,1,80.0,4,-1.0725962868003796
MCF7,2.0,A133,4,1,80.0,5,-1.1278288206923233
MCF7,2.0,A133,5,1,80.0,1,-0.051284000846281916
MCF7,2.0,A133,5,1,80.0,2,-0.09861992099248867
MCF7,2.0,A133,5,1,80.0,3,0.2281068033843955
MCF7,2.0,A133,5,1,80.0,4,0.05246769371744793
MCF7,2.0,A133,5,1,80.0,5,0.5860846373276831
MCF7,2.0,A133,5,1,80.0,6,-2.8125932527974884
MCF7,2.0,A133,5,1,80.0,7,0.447903759877791
MCF7,2.0,A133,5,1,80.0,8,0.07009429753462944
MCF7,2.0,A133,5,1,80.0,9,0.525235109150327
MCF7,2.0,A133,5,1,80.0,10,0.2038144013023457
MCF7,2.0,A133,5,1,80.0,11,0.42348073387669616
MCF7,2.0,A133,5,1,80.0,12,-2.8125932527974884
