Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,E
MCF7,2.0,A133,0,2,40.0,1,-0.597397078356816
MCF7,2.0,A133,0,2,40.0,2,-0.8836958655550614
MCF7,2.0,A133,0,2,40.0,3,-0.9008153899707646
MCF7,2.0,A133,0,2,40.0,4,0.17933368859588308
MCF7,2.0,A133,0,2,40.0,5,-0.6862934516904554
MCF7,2.0,A133,0,2,40.0,6,-0.6961981595419461
MCF7,2.0,A133,1,2,40.0,1,0.3623931651565076
MCF7,2.0,A133,1,2,40.0,2,0.9136151629526101
MCF7,2.0,A133,1,2,40.0,3,0.4597769436666974
MCF7,2.0,A133,1,2,40.0,4,0.7710971735510136
MCF7,2.0,A133,1,2,40.0,5,0.11008676639431222
MCF7,2.0,A133,1,2,40.0,6,-0.02833579845909571
MCF7,2.0,A133,10,2,40.0,1,-1.748846013040564
MCF7,2.0,A133,10,2,40.0,2,-1.5368823475301163
MCF7,2.0,A133,10,2,40.0,3,1.5280763772724912
MCF7,2.0,A133,10,2,40.0,4,-1.3579637983930342
MCF7,2.0,A133,10,2,40.0,5,-1.5881477600633878
MCF7,2.0,A133,11,2,40.0,1,-1.7102163925951512
MCF7,2.0,A133,11,2,40.0,2,-1.627648648679501
MCF7,2.0,A133,11,2,40.0,3,-1.1448077752052959
MCF7,2.0,A133,11,2,40.0,4,-1.4387970456374308
MCF7,2.0,A133,11,2,40.0,5,-1.5706037907939796
MCF7,2.0,A133,11,2,40.0,6,-1.8408803442264337
MCF7,2.0,A133,11,2,40.0,7,-1.5120000657324202
MCF7,2.0,A133,12,2,40.0,1,-0.7292547966797454
MCF7,2.0,A133,12,2,40.0,2,-0.9168632346445413
MCF7,2.0,A133,12,2,40.0,3,-1.6668471793916275
MCF7,2.0,A133,12,2,40.0,4,-1.9150559986425002
MCF7,2.0,A133,12,2,40.0,5,-0.6193985888637044
MCF7,2.0,A133,12,2,40.0,6,-0.3306711582162734
MCF7,2.0,A133,12,2,40.0,7,-1.7019786316090604
MCF7,2.0,A133,13,2,40.0,1,-2.2504210170567385
MCF7,2.0,A133,13,2,40.0,2,-1.3826336505558836
MCF7,2.0,A133,13,2,40.0,3,-1.5472485490245338
MCF7,2.0,A133,13,2,40.0,4,-1.5617981970227437
MCF7,2.0,A133,13,2,40.0,5,-0.8792680793854386
MCF7,2.0,A133,13,2,40.0,6,-0.9668436260858697
MCF7,2.0,A133,13,2,40.0,7,-1.2043545452864723
MCF7,2.0,A133,14,2,40.0,1,-0.9512571092886272
MCF7,2.0,A133,14,2,40.0,2,-0.4174987669436869
MCF7,2.0,A133,14,2,40.0,3,-1.7024655703935792
MCF7,2.0,A133,14,2,40.0,4,-1.4546651166561222
MCF7,2.0,A133,14,2,40.0,5,-0.9367923336845182
MCF7,2.0,A133,14,2,40.0,6,-1.085105682012258
MCF7,2.0,A133,14,2,40.0,7,-1.4780443116696056
MCF7,2.0,A133,14,2,40.0,8,-1.4091910846555198
MCF7,2.0,A133,14,2,40.0,9,-1.1565022628206827
MCF7,2.0,A133,15,2,40.0,1,-1.3707606325333725
MCF7,2.0,A133,15,2,40.0,2,-1.4617967184901797
MCF7,2.0,A133,15,2,40.0,3,-1.7734706938608487
MCF7,2.0,A133,15,2,40.0,4,-1.0076423826895184
MCF7,2.0,A133,2,2,40.0,1,-1.6425542800103932
MCF7,2.0,A133,2,2,40.0,2,-1.792188620737734
MCF7,2.0,A133,2,2,40.0,3,-1.527788403115247
MCF7,2.0,A133,2,2,40.0,4,-1.7489526008323746
MCF7,2.0,A133,2,2,40.0,5,-2.145175808718094
MCF7,2.0,A133,2,2,40.0,6,-1.9207693032032527
MCF7,2.0,A133,2,2,40.0,7,-1.967203371278932
MCF7,2.0,A133,3,2,40.0,1,-1.4296314901400378
MCF7,2.0,A133,3,2,40.0,2,-0.7747288286803479
MCF7,2.0,A133,3,2,40.0,3,-1.5966348337071505
MCF7,2.0,A133,3,2,40.0,4,-1.7633685582332357
MCF7,2.0,A133,3,2,40.0,5,-1.5264379042973857
MCF7,2.0,A133,3,2,40.0,6,-1.4087188161969337
MCF7,2.0,A133,4,2,40.0,1,-0.7174474221495476
MCF7,2.0,A133,4,2,40.0,2,-0.3175008523886088
MCF7,2.0,A133,4,2,40.0,3,-0.45998253894976177
MCF7,2.0,A133,4,2,40.0,4,-0.33618023857871887
MCF7,2.0,A133,4,2,40.0,5,-2.8125932527974884
MCF7,2.0,A133,4,2,40.0,6,-0.3872095997658958
MCF7,2.0,A133,4,2,40.0,7,-0.7596856941250287
MCF7,2.0,A133,4,2,40.0,8,0.25079624442940845
MCF7,2.0,A133,4,2,40.0,9,-0.6419431500797238
MCF7,2.0,A133,5,2,40.0,1,-1.483050291024046
MCF7,2.0,A133,5,2,40.0,2,-1.656954738253345
MCF7,2.0,A133,5,2,40.0,3,-0.9821337525693379
MCF7,2.0,A133,5,2,40.0,4,-1.33106190172515
MCF7,2.0,A133,5,2,40.0,5,-1.5176756584383713
MCF7,2.0,A133,6,2,40.0,1,-0.28186174058731583
MCF7,2.0,A133,6,2,40.0,2,-1.4410002467897824
MCF7,2.0,A133,6,2,40.0,3,-1.3772399436041705
MCF7,2.0,A133,6,2,40.0,4,-1.2558692704774177
MCF7,2.0,A133,6,2,40.0,5,-0.929358042413682
MCF7,2.0,A133,6,2,40.0,6,-1.1880101445325244
MCF7,2.0,A133,6,2,40.0,7,-1.1212747489775021
MCF7,2.0,A133,7,2,40.0,1,-0.8746808259440847
MCF7,2.0,A133,7,2,40.0,2,-1.095662017561431
MCF7,2.0,A133,7,2,40.0,3,-1.808024118659861
MCF7,2.0,A133,7,2,40.0,4,-1.725713644188833
MCF7,2.0,A133,7,2,40.0,5,-1.2375404802121606
MCF7,2.0,A133,7,2,40.0,6,-1.1343754329193807
MCF7,2.0,A133,7,2,40.0,7,-1.9790489549631152
MCF7,2.0,A133,7,2,40.0,8,-1.4071521580003445
MCF7,2.0,A133,7,2,40.0,9,-1.3984771052649587
MCF7,2.0,A133,7,2,40.0,10,-1.429481471552808
MCF7,2.0,A133,7,2,40.0,11,-1.375962547766384
MCF7,2.0,A133,7,2,40.0,12,-2.8125932527974884
MCF7,2.0,A133,8,2,40.0,1,-1.5701333457657363
MCF7,2.0,A133,8,2,40.0,2,-0.8504137861204278
MCF7,2.0,A133,8,2,40.0,3,-1.278406372205676
MCF7,2.0,A133,9,2,40.0,1,-1.2681545495236202
MCF7,2.0,A133,9,2,40.0,2,-0.879969602767935
MCF7,2.0,A133,9,2,40.0,3,-1.4676727227673598
MCF7,2.0,A133,9,2,40.0,4,-0.8719826463370712
MCF7,2.0,A133,9,2,40.0,5,-1.7995266017332303
MCF7,2.0,A133,9,2,40.0,6,-1.0464824435730404
MCF7,2.0,A133,9,2,40.0,7,-1.7411829641450023
MCF7,2.0,A133,9,2,40.0,8,-1.0105713091179978
MCF7,2.0,A133,9,2,40.0,9,-1.481447827286196
MCF7,2.0,A133,9,2,40.0,10,-0.9096126125390678
MCF7,2.0,control,0,3,0.0,1,-2.1129723712139667
MCF7,2.0,control,0,3,0.0,2,-1.0117737785453642
