Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,outer_intensity_mean,inner_intensity_mean,intensity_ratio
A549,4.0,alm,25,2,5.66,4,355.83036864133936,339.56451854066984,1.0479020899196845
A549,4.0,alm,26,2,5.66,1,7100.137734108967,21072.525671262698,0.33693814613744477
A549,4.0,alm,26,2,5.66,2,1295.505466733582,2287.818385650224,0.5662623724240176
A549,4.0,alm,26,2,5.66,3,317.06032014575743,292.9666530278232,1.0822403057444425
A549,4.0,alm,26,2,5.66,4,294.3754144218815,304.27660075329567,0.9674599153963799
A549,4.0,alm,26,2,5.66,5,2864.68983426704,4309.518266908212,0.6647355126127035
A549,4.0,alm,26,2,5.66,6,2186.2406282998945,2238.1478149100258,0.9768079720810495
A549,4.0,alm,27,2,5.66,1,22725.80465462833,44112.96319084628,0.5151729335503826
A549,4.0,alm,27,2,5.66,2,1304.0152069661788,1909.1065647482014,0.6830499831936673
A549,4.0,alm,27,2,5.66,3,857.6352267547858,1035.2180974477958,0.8284584947550483
A549,4.0,alm,28,2,5.66,1,259.82896248085757,239.7609506503443,1.0837000845053348
A549,4.0,alm,28,2,5.66,2,247.43525299600532,232.63724315068492,1.0636098057426486
A549,4.0,alm,28,2,5.66,3,518.4949109414758,664.2521347248577,0.7805694311486759
A549,4.0,alm,28,2,5.66,4,858.11064122738,1301.0008872239748,0.6595772913409638
A549,4.0,alm,28,2,5.66,5,1290.9432412790698,813.0138977128336,1.5878489222764143
A549,4.0,alm,28,2,5.66,6,229.0155123583934,229.07665094339623,0.9997331086134225
A549,4.0,alm,3,2,5.66,1,982.5797505307855,1005.3495495495496,0.9773513609978081
A549,4.0,alm,3,2,5.66,2,1005.750220501764,2175.837414965986,0.4622359251587217
A549,4.0,alm,3,2,5.66,3,498.8667922247024,618.2699932795699,0.8068753095690419
A549,4.0,alm,3,2,5.66,4,223.00574264049956,226.21412337662338,0.9858170626650831
A549,4.0,alm,3,2,5.66,5,578.5848497978047,607.8298611111111,0.9518861885794052
A549,4.0,alm,5,2,5.66,1,1329.4389796224154,2694.8519736842104,0.4933254192084253
A549,4.0,alm,5,2,5.66,2,1656.9010954235637,4780.91316031941,0.34656582118568896
A549,4.0,alm,5,2,5.66,3,407.39195853462155,546.1344696969697,0.7459554031824225
A549,4.0,alm,6,2,5.66,1,631.6229488416989,1693.8195140280561,0.37289861381962847
A549,4.0,alm,6,2,5.66,2,3460.131271720243,8988.136046072508,0.38496649961503376
A549,4.0,alm,6,2,5.66,3,1781.1980588044185,4920.123672779922,0.36202302569317785
A549,4.0,alm,6,2,5.66,4,356.53646993318483,311.24831321022725,1.1455049065354082
A549,4.0,alm,6,2,5.66,5,1021.3488014108083,2428.2072021116137,0.4206184713242859
A549,4.0,alm,7,2,5.66,1,207.5371146565711,220.8717715231788,0.9396271566318817
A549,4.0,alm,7,2,5.66,2,304.7007013679573,272.35258937960043,1.1187729188183728
A549,4.0,alm,7,2,5.66,3,2384.002189567925,4438.264085820895,0.5371474395100091
A549,4.0,alm,8,2,5.66,1,1169.3938823107285,6349.4816529492455,0.184171550722973
A549,4.0,alm,8,2,5.66,2,439.82805215617714,690.4201642335767,0.63704404207896
A549,4.0,alm,9,2,5.66,1,216.26205677501056,221.5598383280757,0.9760887099708909
A549,4.0,alm,9,2,5.66,2,397.78001499046064,560.8097305389222,0.7092958508551651
A549,4.0,alm,9,2,5.66,3,439.8792372881356,847.1417427701674,0.5192510474690142
A549,4.0,control,0,3,0.0,1,1345.406238067965,1213.1957996535796,1.1089769997984968
A549,4.0,control,0,3,0.0,2,1422.932556240929,1542.1371710526316,0.922701678521674
A549,4.0,control,0,3,0.0,3,5119.15494419004,9989.72346368715,0.5124421074115088
A549,4.0,control,0,3,0.0,4,1101.5322676139729,1196.0239361702127,0.9209951693284572
A549,4.0,control,10,3,0.0,1,804.5181666666666,844.82814828614,0.952286175950401
A549,4.0,control,10,3,0.0,2,917.8785276643149,995.8436835106382,0.9217094438240814
A549,4.0,control,10,3,0.0,3,777.5022636586863,820.2322769953051,0.9479049843135307
A549,4.0,control,10,3,0.0,4,1033.5147701521528,1023.1433481387479,1.010136822012548
A549,4.0,control,12,3,0.0,1,1093.1907903756512,1062.8089378238342,1.0285863728376483
A549,4.0,control,12,3,0.0,2,1193.068910921927,1577.2621508379889,0.7564176381764169
A549,4.0,control,12,3,0.0,3,882.407538852361,992.7756373117033,0.8888287601837171
A549,4.0,control,12,3,0.0,4,13119.159065173628,28493.877717391304,0.4604202767798894
A549,4.0,control,13,3,0.0,1,827.8121663701068,868.7197754749568,0.9529104663440123
A549,4.0,control,13,3,0.0,2,1717.6310770951993,1856.0920663600525,0.9254018743065981
A549,4.0,control,13,3,0.0,3,1110.0975359461966,1170.7406601123596,0.948201060890511
A549,4.0,control,14,3,0.0,1,1024.7914543642003,1171.3129792944785,0.8749083058752297
A549,4.0,control,14,3,0.0,2,1571.585797275641,1719.6157309322034,0.9139168530539579
A549,4.0,control,14,3,0.0,3,1132.5329074252652,1191.9997539370079,0.9501116956481476
A549,4.0,control,15,3,0.0,1,2488.4235557407947,2630.551845238095,0.9459701622096575
A549,4.0,control,15,3,0.0,2,4310.652697822901,6533.425,0.6597845230982067
