ObjectNumber,Metadata_site,Metadata_concentration,Metadata_hour,Metadata_treatment,Predicted_Probability,Is_Test,S,Ed_region_mean,Rc_region_mean,Fp_region_PCC,Fp_cell_PCC,FRET_Judge,Near_Ed,Ed_diff,E_Ed_diff,E_Ed_std,E_Ed_predict_std,E_Fp,E
1,0,9,6,OSI,0.6927665574733323,False,0.3471463748381826,0.0707612559199333,0.7636569738388062,0.7446613311767578,0.4006499,OSI,0.0427026774043401,0.1499579885643887,0.1499579885643887,0.6060103789312876,1.0,0.2553386688232422,0.6276693344116211
2,0,9,6,OSI,0.3576425527235299,True,0.0120223700883803,0.060505025088787,0.5183196663856506,0.2667993009090423,0.191163,OSI,0.0289837430472593,0.1229112033818589,0.1229112033818589,0.6598549171016534,1.0,0.7332006990909576,0.8666003495454788
3,0,9,6,OSI,0.6376710019513754,True,0.2920508193162257,0.0534900873899459,0.8807843923568726,0.6995689272880554,0.31739822,OSI,0.0492522861154836,0.1591197584680755,0.1591197584680755,0.6966828792357479,1.0,0.3004310727119446,0.6502155363559723
4,0,9,6,OSI,0.6835843871835696,False,0.3379642045484199,,0.2724868357181549,0.3043155670166015,0.52186865,,,,,,,0.6956844329833984,
1,1,9,6,OSI,0.6908354623648456,False,0.3452152797296959,0.2104626446962356,4.185346603393555,-0.3687743544578552,0.6673768,OSI,0.2340389886464801,0.1250999485587842,0.1250999485587842,0.0,0.0,0.6312256455421448,0.3156128227710724
1,10,9,6,OSI,0.6737725394190142,False,0.3281523567838645,0.0614907033741474,0.4943980276584625,-0.2339048683643341,0.31463242,OSI,0.0276460769791879,0.1195578171033826,0.1195578171033826,0.6546801708490033,1.0,0.7660951316356659,0.883047565817833
2,10,9,6,OSI,0.7127064167069246,False,0.3670862340717749,0.063919112086296,0.626110315322876,-0.6275482177734375,0.23199114,OSI,0.0350112520813645,0.1363093962239057,0.1363093962239057,0.6419311846232398,1.0,0.3724517822265625,0.6862258911132812
3,10,9,6,OSI,0.6658325941735542,True,0.3202124115384046,0.0632331818342208,0.7613402009010315,0.2353182435035705,0.4689898,OSI,0.0425731265578605,0.1497556946549137,0.1497556946549137,0.6455322733904614,1.0,0.7646817564964294,0.8823408782482147
1,11,9,6,OSI,0.7047289224531019,False,0.3591087398179522,0.0811051949858665,0.97576904296875,-0.087900273501873,0.36245933,OSI,0.0545637008375328,0.1651816594857851,0.1651816594857851,0.5517053782895138,1.0,0.912099726498127,0.9560498632490635
2,11,9,6,OSI,0.7084750364261445,False,0.3628548537909948,0.1205781251192092,1.1796997785568235,-0.073786437511444,0.3194524,OSI,0.065967235032829,0.1748478414096954,0.1748478414096954,0.3444750879174898,1.0,0.926213562488556,0.963106781244278
3,11,9,6,OSI,0.7082193511017202,True,0.3625991684665705,0.1673184186220169,5.760741710662842,-0.2451249808073043,0.44282222,OSI,0.3221329776425086,0.0570011807115574,0.0570011807115574,0.09909161722148689,0.21793892575653687,0.7548750191926957,0.4864069724746163
1,12,9,6,OSI,0.6846293401886697,False,0.33900915755352,0.0801714211702346,0.6108523011207581,0.3905009925365448,0.58164084,OSI,0.0341580443184227,0.1345708060298947,0.1345708060298947,0.5566076294854985,1.0,0.6094990074634552,0.8047495037317276
2,12,9,6,OSI,0.5681984878502115,False,0.2225783052150619,0.1190797016024589,1.4187380075454712,0.4849618375301361,0.8154763,OSI,0.0793339333404407,0.1816550823365061,0.1816550823365061,0.352341712954635,1.0,0.5150381624698639,0.757519081234932
1,13,9,6,OSI,0.6539534461282209,False,0.3083332634930713,0.150935873389244,1.526309847831726,-0.0915364623069763,0.4652542,OSI,0.0853492068872057,0.1834728788203735,0.1834728788203735,0.18509890358588663,0.9627911898840027,0.9084635376930237,0.9356273637885132
