ObjectNumber,Metadata_site,Metadata_concentration,Metadata_hour,Metadata_treatment,Predicted_Probability,Is_Test,S,Ed_region_mean,Rc_region_mean,Fp_region_PCC,Fp_cell_PCC,FRET_Judge,Near_Ed,Ed_diff,E_Ed_diff,E_Ed_std,E_Ed_predict_std,E_Fp,E
1,1,16,2,OSI,0.7726788058380529,False,0.4951344235009758,0.1826731860637664,2.568615674972534,0.7519310712814331,0.55473447,OSI,0.1436335557740043,0.1766305041023078,0.1766305041023078,0.018480096749110286,0.5736943135990417,0.2480689287185669,0.4108816211588043
2,1,16,2,OSI,0.803875594617056,False,0.5263312122799789,0.1330445259809494,1.9125529527664185,0.5058830380439758,0.3848723,OSI,0.1069474051289706,0.1852312551144392,0.1852312551144392,0.2790273022642463,0.8186051154101139,0.49411696195602417,0.656361038683069
1,10,16,2,OSI,0.747453973594592,True,0.4699095912575148,0.0557093508541584,0.5421465039253235,0.0181218683719635,0.5471102,OSI,0.0303161079596199,0.1261066298423058,0.1261066298423058,0.6850318918236857,1.0,0.9818781316280365,0.9909390658140182
2,10,16,2,OSI,0.7105464511460063,False,0.4330020688089292,0.0844838768243789,1.4042237997055054,0.3168365955352783,0.4422049,OSI,0.0785223182352267,0.1813561465331768,0.1813561465331768,0.5339675205702012,1.0,0.6831634044647217,0.8415817022323608
1,11,16,2,OSI,0.6627798381021893,False,0.3852354557651122,0.148399993777275,0.8884935975074768,-0.2494419515132904,0.3751853,control,0.2093377928315778,0.0,0.0,0.1984121049763487,0.13506346524827645,0.7505580484867096,0.44281075686749305
2,11,16,2,OSI,0.7137771461285516,False,0.4362327637914744,0.1946611255407333,0.998348593711853,0.5378890037536621,0.36016613,control,0.2222899439362317,0.0,0.0,0.0,0.048597001570698725,0.4621109962463379,0.2553539989085183
3,11,16,2,OSI,0.713485776460012,False,0.4359413941229348,0.1468793153762817,1.0660640001296997,-0.6346838474273682,0.49659884,control,0.229587565273424,0.0,0.0,0.2063955666939301,0.0,0.36531615257263184,0.18265807628631592
4,11,16,2,OSI,0.6233682420296599,True,0.3458238596925828,0.1842677742242813,1.5372133255004885,-0.2498552650213241,0.6114949,control,0.2695789713983323,0.0,0.0,0.010108613648893972,0.0,0.7501447349786758,0.3750723674893379
1,12,16,2,OSI,0.79779837285797,False,0.5202539905208928,0.2822696566581726,3.293727397918701,0.2575682401657104,0.37455475,control,0.3413202374457001,0.0,0.0,0.1043948317547024,0.3460299655722155,0.7424317598342896,0.5442308627032525
2,12,16,2,OSI,0.7655446748774534,False,0.4880002925403762,0.2880614399909973,4.925803661346436,0.3191643357276916,0.6122869,OSI,0.2754443577595015,0.0944167739936623,0.0944167739936623,0.13480131381161153,0.0,0.6808356642723083,0.3404178321361542
1,13,16,2,OSI,0.8775118400098245,True,0.5999674576727474,0.0865899696946144,0.4732477962970733,0.5073381662368774,0.51844084,control,0.1429294278397219,0.0,0.0,0.5229106713427686,0.5783949576821794,0.49266183376312256,0.535528395722651
2,13,16,2,OSI,0.7215282105733609,False,0.4439838282362838,0.1037460342049598,1.2272621393203735,-0.0372066795825958,0.67951906,OSI,0.0686268586830459,0.1765473921452091,0.1765473921452091,0.4328424595806795,1.0,0.9627933204174042,0.9813966602087021
3,13,16,2,OSI,0.7970735867357976,False,0.5195292043987205,0.1287327706813812,1.6942075490951538,0.0411604419350624,0.56798834,OSI,0.0947378219586314,0.185060057599784,0.185060057599784,0.3016637343640228,0.9001143157882014,0.9588395580649376,0.9294769369265695
1,14,16,2,OSI,0.8047299188999488,False,0.5271855365628717,0.0572149939835071,0.704062283039093,0.0560527294874191,0.6283839,OSI,0.0393702219388463,0.1444674326013387,0.1444674326013387,0.6771273642946282,1.0,0.9439472705125809,0.9719736352562904
1,15,16,2,OSI,0.6843278786414135,True,0.4067834963043364,0.0920438095927238,0.775331437587738,-0.2861530184745788,0.51653636,OSI,0.0433554978150976,0.1509641904866314,0.1509641904866314,0.49427837011988396,1.0,0.7138469815254211,0.8569234907627106
2,15,16,2,OSI,0.7427969295898065,False,0.4652525472527293,0.1129451021552085,0.7056787610054016,0.082534983754158,0.2493263,control,0.1840851093721293,0.0,0.0,0.3845479570939804,0.3036462913336829,0.917465016245842,0.6105556537897625
3,15,16,2,OSI,0.7336466162043852,False,0.4561022338673081,0.1142725348472595,1.4162006378173828,0.3876070380210876,0.38088012,OSI,0.0791920470162585,0.1816037848246627,0.1816037848246627,0.37757902265476373,1.0,0.6123929619789124,0.8061964809894562
1,16,16,2,OSI,0.7319397117686572,False,0.4543953294315801,0.0866518020629882,1.9542430639266968,0.2995443940162658,0.4814741,OSI,0.1092786604292126,0.1850558662622513,0.1850558662622513,0.5225860554703413,0.8030420324818192,0.7004556059837341,0.7517488192327766
2,16,16,2,OSI,0.7752725066755195,True,0.4977281243384424,0.1091840341687202,2.099008321762085,0.2071987986564636,0.42880732,OSI,0.1173737401789925,0.1839964366673788,0.1839964366673788,0.40429331697266163,0.7490005907555922,0.7928012013435364,0.7709008960495642
1,17,16,2,OSI,0.7092516723664032,False,0.431707290029326,0.0810359120368957,0.4430738389492035,0.1635702848434448,0.4762292,control,0.1366143781314205,0.0,0.0,0.5520691092206749,0.620553207058126,0.8364297151565552,0.7284914611073405
2,17,16,2,OSI,0.6824968280361137,True,0.4049524456990365,0.163233608007431,1.262150764465332,-0.0274273306131362,0.39246494,control,0.2482553085180596,0.0,0.0,0.1205366046322474,0.0,0.9725726693868638,0.4862863346934319
3,17,16,2,OSI,0.0488372967408358,True,-0.2287070855962413,,0.2812557518482208,-0.216250479221344,0.3920631,,,,,,,0.783749520778656,
1,18,16,2,OSI,0.593971282969855,True,0.3164269006327779,0.1119287237524986,1.2928564548492432,-0.4128119051456451,0.51046824,OSI,0.0722948051453263,0.1785945854861823,0.1785945854861823,0.38988387694614035,1.0,0.5871880948543549,0.7935940474271774
2,18,16,2,OSI,0.3924269785923933,True,0.1148825962553162,0.2213396281003952,3.617135763168335,0.0018192008137702,0.41156232,OSI,0.2022653978340843,0.1463134417284749,0.1463134417284749,0.0,0.18227762915225734,0.9981807991862298,0.5902292141692436
3,18,16,2,OSI,0.6856098624533933,False,0.4080654801163161,0.1401170939207077,1.5809441804885864,-0.0333248972892761,0.5397382,OSI,0.0884042857545136,0.1841460863881984,0.1841460863881984,0.24189678515084995,0.9423959780170493,0.9666751027107239,0.9545355403638867
1,19,16,2,OSI,0.7771359220911087,False,0.4995915397540316,0.1111472770571708,1.3009761571884155,0.2506490051746368,0.5673166,OSI,0.0727488480487335,0.1788253366336746,0.1788253366336746,0.3939864207663229,1.0,0.7493509948253632,0.8746754974126816
2,19,16,2,OSI,0.6715901934845313,False,0.3940458111474542,0.0617017932236194,1.2600537538528442,0.2128128111362457,0.54610157,OSI,0.0704605219440628,0.1776122839265325,0.1776122839265325,0.6535719630049719,1.0,0.7871871888637543,0.8935935944318771
3,19,16,2,OSI,0.8072135926746442,False,0.5296692103375671,0.1484766900539398,1.6765415668487549,0.7357096672058105,0.41591334,OSI,0.0937499638407299,0.184957877804601,0.184957877804601,0.19800945456174796,0.9067090966381126,0.26429033279418945,0.585499714716151
1,2,16,2,OSI,0.1611880079599051,True,-0.1163563743771719,0.1551399827003479,1.867554783821106,0.3303565680980682,0.5054923,OSI,0.1044311676583713,0.1853502160014482,0.1853502160014482,0.16302760585468845,0.8354031093570468,0.6696434319019318,0.7525232706294893
2,2,16,2,OSI,0.6455097251346003,False,0.3679653427975231,0.1601288616657257,1.8618487119674685,0.7037760019302368,0.5471998,OSI,0.1041120917460713,0.1853599151473616,0.1853599151473616,0.1368363189871134,0.8375332084856281,0.2962239980697632,0.5668786032776956
3,2,16,2,OSI,0.7902218074734847,False,0.5126774251364076,0.191696435213089,2.279845714569092,-0.3193481564521789,0.39159808,OSI,0.1274859255085663,0.1818005274725608,0.1818005274725608,0.0,0.6814932787704535,0.680651843547821,0.6810725611591373
4,2,16,2,OSI,0.7378762558459618,False,0.4603318735088847,0.0850682631134986,2.077000856399536,-0.2920981645584106,0.3390579,OSI,0.1161431121273164,0.1842001638475505,0.1842001638475505,0.5308995309384558,0.7572160643762347,0.7079018354415894,0.732558949908912
5,2,16,2,OSI,0.7015495725172276,False,0.4240051901801505,0.0561835467815399,0.5896413922309875,0.4711070656776428,0.59218645,OSI,0.0329719586401639,0.1320712488541296,0.1320712488541296,0.6825423943530764,1.0,0.5288929343223572,0.7644464671611786
1,3,16,2,OSI,0.7021744104701767,False,0.4246300281330996,0.0848725214600563,0.8511073589324951,0.4774408042430877,0.46798944,OSI,0.0475927860676172,0.1569864691786952,0.1569864691786952,0.5319271617614962,1.0,0.5225591957569122,0.7612795978784561
2,3,16,2,OSI,0.7358943834412678,False,0.4583500011041906,0.0773269087076187,0.7692391872406006,0.0052858591079711,0.31884655,OSI,0.043014827317541,0.1504418414962676,0.1504418414962676,0.571541133068928,1.0,0.9947141408920289,0.9973570704460144
3,3,16,2,OSI,0.7936230963521974,True,0.5160787140151203,0.0607045777142047,0.5525670051574707,0.0068400800228118,-0.25591937,OSI,0.0308988084622697,0.1274604470726988,0.1274604470726988,0.6588072789260704,1.0,0.9931599199771882,0.996579959988594
4,3,16,2,OSI,0.7739478693363184,False,0.4964034869992413,,0.0943223014473915,-0.1940259635448455,0.46765736,,,,,,,0.8059740364551545,
5,3,16,2,OSI,0.8123659599061014,False,0.5348215775690243,0.0906608402729034,1.104807734489441,-0.55426424741745,0.2804215,OSI,0.0617793720164217,0.1717723802475766,0.1717723802475766,0.5015388682068982,1.0,0.44573575258255005,0.722867876291275
6,3,16,2,OSI,0.7372202195751753,True,0.4596758372380981,0.0794534906744957,1.3386069536209106,0.4180110991001129,0.35393974,OSI,0.0748531118943806,0.179832666676451,0.179832666676451,0.560376717429979,1.0,0.5819889008998871,0.7909944504499435
1,4,16,2,OSI,0.8051336182474573,True,0.5275892359103802,0.1931960731744766,2.652439832687378,0.5551697015762329,0.76504564,OSI,0.148320890648449,0.1748046788065618,0.1748046788065618,0.0,0.5424024249088157,0.4448302984237671,0.4936163616662914
2,4,16,2,OSI,0.7994050771047962,False,0.5218606947677191,0.0965692102909088,1.10183846950531,0.3839683532714844,0.5312626,OSI,0.0616133346867186,0.1716397789062706,0.1716397789062706,0.4705203137109306,1.0,0.6160316467285156,0.8080158233642578
1,5,16,2,OSI,0.642517327308552,False,0.3649729449714749,0.1494992971420288,1.699313759803772,0.403057187795639,0.6960864,OSI,0.0950233544373733,0.1850869338571587,0.1850869338571587,0.1926408345204865,0.8982081471909993,0.596942812204361,0.7475754796976801
2,5,16,2,OSI,0.699959250443731,True,0.4224148681066538,,0.1269651055335998,0.025252878665924,0.4345479,,,,,,,0.974747121334076,
3,5,16,2,OSI,0.7688617453525113,False,0.4913173630154341,,0.1010749861598014,0.1152560636401176,0.49847507,,,,,,,0.8847439363598824,
1,6,16,2,OSI,0.7490943256684399,False,0.4715499433313628,0.1036958694458007,1.799073338508606,0.375786542892456,0.5860694,OSI,0.100601776757032,0.1853833484551215,0.1853833484551215,0.4331058212711308,0.8609675029934774,0.624213457107544,0.7425904800505106
2,6,16,2,OSI,0.7961102268975485,False,0.5185658445604714,0.0855585783720016,0.869507372379303,-0.0540882088243961,0.6286735,OSI,0.0486216902292656,0.1583233115154509,0.1583233115154509,0.5283254080382764,1.0,0.9459117911756039,0.9729558955878019
1,7,16,2,OSI,0.8267329771639844,True,0.5491885948269073,0.06472959369421,0.7344103455543518,0.4863997995853424,0.2978476,OSI,0.0410672450366926,0.1473392132740244,0.1473392132740244,0.6376762094191738,1.0,0.5136002004146576,0.7568001002073288
2,7,16,2,OSI,0.7860673630777448,False,0.5085229807406677,0.1329762041568756,2.4303035736083984,-0.2094262391328811,0.39037266,OSI,0.1358993279099165,0.1793374099968298,0.1793374099968298,0.2793859873528305,0.6253267665623156,0.7905737608671188,0.7079502637147173
3,7,16,2,OSI,0.5353013520189044,True,0.2577569696818272,0.1049842089414596,2.168886423110962,0.1800159960985183,0.6883194,OSI,0.1212812302193555,0.1832550167904214,0.1832550167904214,0.4263421235450878,0.7229148199121573,0.8199840039014817,0.7714494119068196
