ObjectNumber,Metadata_site,Metadata_concentration,Metadata_hour,Metadata_treatment,Predicted_Probability,Is_Test,S,Ed_region_mean,Rc_region_mean,Fp_region_PCC,Fp_cell_PCC,FRET_Judge,Near_Ed,Ed_diff,E_Ed_diff,E_Ed_std,E_Ed_predict_std,E_Fp,E
1,2,20,4,VIN,0.5156047012260082,True,0.2055884338222066,0.2740392088890075,3.203810930252075,0.7222540378570557,0.56831133,VIN,0.3131676433800094,0.0259360802168269,0.0259360802168269,0.061185521593682825,0.15808780580726545,0.27774596214294434,0.2179168839751049
2,2,20,4,VIN,0.5497417466603836,False,0.2397254792565819,0.217050552368164,1.2388012409210205,0.9409712553024292,0.8553403,VIN,0.2273731996479173,0.0188307115051127,0.0188307115051127,0.0,0.014662009475032623,0.0590287446975708,0.036845377086301714
1,20,20,4,VIN,0.7802018791678923,False,0.4701856117640907,0.2367228269577026,1.1885957717895508,0.8037542104721069,0.853575,control,0.241644814600628,0.0,0.0,0.0,0.0,0.19624578952789307,0.09812289476394653
2,20,20,4,VIN,0.7123103883099045,True,0.4022941209061028,0.2599216997623443,1.7681678533554075,0.8985921144485474,0.883913,VIN,0.2624727673224555,0.0217376056942998,0.0217376056942998,0.0,0.0,0.10140788555145264,0.05070394277572632
3,20,20,4,VIN,0.6448153303075209,False,0.3347990629037193,0.3219461739063263,2.60695219039917,0.8656085729598999,0.60683906,control,0.3215892595668857,0.0,0.0,0.31269394110661375,0.21430915191767283,0.1343914270401001,0.17435028947888648
4,20,20,4,VIN,0.5858337826893136,False,0.275817515285512,0.1451439261436462,1.3691954612731934,0.810179591178894,0.75014985,VIN,0.2374749141828094,0.0196673205355882,0.0196673205355882,0.21550624617408767,0.0,0.18982040882110596,0.09491020441055298
1,3,20,4,VIN,0.7054349696153502,True,0.3954187022115486,0.09327132999897,0.7676953673362732,-0.2717278301715851,0.08473913,VIN,0.178457447392473,0.0147795813798202,0.0147795813798202,0.487833968618281,0.34121565152890126,0.7282721698284149,0.5347439106786581
2,3,20,4,VIN,0.5811086835535174,False,0.2710924161497158,0.1129064112901687,0.6453036069869995,-0.0719262212514877,0.20839424,VIN,0.1611651821589737,0.0133474615944358,0.0133474615944358,0.3847510815939822,0.4566560144179784,0.9280737787485123,0.6923648965832453
3,3,20,4,VIN,0.7358150525318374,False,0.4257987851280358,0.3161948919296264,2.750339269638061,0.8959051370620728,0.7185212,control,0.3263056302389969,0.0,0.0,0.28250008850897845,0.245794878891902,0.10409486293792725,0.17494487091491462
4,3,20,4,VIN,0.8328009028586447,False,0.5227846354548431,0.2369128763675689,4.112449645996094,0.2698813378810882,0.20450671,VIN,0.3305405385655939,0.0273748776553768,0.0273748776553768,0.0,0.27406644120157886,0.7301186621189117,0.5020925516602452
1,4,20,4,VIN,0.4517761667112517,False,0.1417598993074501,0.306016743183136,2.003941774368286,0.9709123373031616,0.7665881,control,0.2968263442400854,0.0,0.0,0.2290654761541382,0.04899593858692639,0.02908766269683838,0.03904180064188238
2,4,20,4,VIN,0.5026916611523995,False,0.1926753937485978,0.2344639003276825,2.070507287979126,0.9132219552993774,0.70521337,VIN,0.2770893357388401,0.0229481282337631,0.0229481282337631,0.0,0.0,0.08677804470062256,0.04338902235031128
3,4,20,4,VIN,0.7612257403930558,False,0.4512094729892542,0.2823365330696106,2.398921489715576,0.3841893970966339,0.43293002,VIN,0.2900200895758952,0.02401903410757,0.02401903410757,0.10474592852189239,0.0035584844570030415,0.6158106029033661,0.30968454368018455
4,4,20,4,VIN,0.4633348955735476,False,0.153318628169746,0.2498207092285156,1.9735981225967407,0.7863274216651917,0.7106612,VIN,0.27272793866959,0.0225869237905945,0.0225869237905945,0.0,0.0,0.21367257833480835,0.10683628916740417
