Label,Predicted_Probability
control,0.17766953877182695
control,0.18932657350366466
vin,0.8516898371542011
vin,0.9700696307542286
control,0.37222773733950804
control,0.02701001754189335
vin,0.9661651130737884
vin,0.9863709461018535
vin,0.9191551244646308
vin,0.9934237415165594
vin,0.910781720705601
vin,0.7438834903118385
control,0.2493513363006413
control,0.06790525170115741
control,0.15669663205099285
control,0.01985746561213132
vin,0.9274981644337317
vin,0.9815464289290814
control,0.029596463810020977
control,0.18555991718947734
vin,0.9616126953434054
control,0.31937578103897807
vin,0.9583999924156872
control,0.05013198474419127
vin,0.9827026550813038
control,0.03885735363473764
control,0.01672714106411861
vin,0.9771413583056463
vin,0.9949771335186238
vin,0.9790096467478653
vin,0.934360974023147
control,0.27422960325133844
control,0.014140321145723713
control,0.03154819929510071
control,0.058653573221776445
vin,0.7811743528819861
control,0.010678903708688904
vin,0.9759978675092237
vin,0.9947192974473262
vin,0.9873109530395322
control,0.0370198184340693
vin,0.7961035568053166
control,0.012378597608535307
control,0.1759522744659106
vin,0.6694094035743838
vin,0.9012152870471984
vin,0.9010814686753242
vin,0.7319881054591119
vin,0.9405189582107125
vin,0.8795904493460002
vin,0.956491285828408
control,0.062148420511081694
control,0.016527984793146374
vin,0.9638951864178802
control,0.18327573188705348
vin,0.8045800548566475
control,0.4485041406062934
vin,0.7403517266253836
vin,0.6493792048976925
vin,0.6443828138273296
vin,0.9435744695929469
control,0.05360278477044048
control,0.018309409006146853
vin,0.9213042958149046
vin,0.746488004483591
vin,0.9415940230264439
control,0.01613749646605835
control,0.3934498883110379
vin,0.3149945154013286
vin,0.9418861526796594
vin,0.3249737848075828
control,0.044253922623804134
control,0.039816793172380516
vin,0.9782199098072404
control,0.14383229129667527
control,0.4129955966236126
control,0.389258823752483
control,0.44290783362109376
control,0.04357143890942986
vin,0.9836478469482385
control,0.9027833448089149
vin,0.5078624322969296
control,0.032069753280793326
control,0.001500005267637549
control,0.01444650622253681
vin,0.9664926271477755
control,0.02256858670659073
control,0.023022531241235683
vin,0.8894661103071992
vin,0.9577317645727685
vin,0.8515711627827157
vin,0.6128608683144285
vin,0.9581686538505819
control,0.45672531809196276
control,0.01032601117848629
control,0.7420228568704834
vin,0.7644069270142926
vin,0.9635398631500145
control,0.045295784236015574
vin,0.9845929318113832
vin,0.9719423926139645
control,0.012340761058628566
vin,0.970235789572002
control,0.05022649279949949
vin,0.4704045223897519
vin,0.9700241050339382
vin,0.9809332284744808
control,0.008906113648974989
control,0.055277612962232804
control,0.2909622175585903
vin,0.9340863902787773
control,0.6836917074904838
vin,0.8999425111266282
control,0.004967383698845423
control,0.1218971453739626
vin,0.8944917978323865
vin,0.9284928436464674
control,0.018126420605195807
vin,0.6318615421919725
vin,0.9605766462442931
vin,0.9700700875581088
control,0.04512846420949254
vin,0.9300703172654066
control,0.05665811869021008
vin,0.9637373468106629
control,0.13130706674762554
vin,0.9596922655524898
vin,0.756374072144791
vin,0.9481011909273949
vin,0.9748150608143842
vin,0.8766022923174839
vin,0.992405201101102
vin,0.05703155103093136
vin,0.7247060128709748
vin,0.9208434876348806
control,0.06423340931566604
vin,0.8114934412001784
control,0.07612550670629017
control,0.06323113817738336
vin,0.9850831818278729
