ObjectNumber,Metadata_cell,Metadata_concentration,Metadata_dish,Metadata_hour,Metadata_site,Metadata_treatment,Predicted_Probability,S
1,A549,20,2,6,0,AFA,0.9659913259503441,0.7233530138085533
2,A549,20,2,6,0,AFA,0.0796519363912295,-0.16298637575056124
3,A549,20,2,6,0,AFA,0.2790395115626544,0.036401199420863645
4,A549,20,2,6,0,AFA,0.6566660189862514,0.41402770684446066
5,A549,20,2,6,0,AFA,0.4276725976141334,0.18503428547234266
6,A549,20,2,6,0,AFA,0.3207917294168814,0.07815341727509065
1,A549,20,2,6,1,AFA,0.3319636278705322,0.08932531572874144
2,A549,20,2,6,1,AFA,0.3838391464882781,0.14120083434648736
3,A549,20,2,6,1,AFA,0.42254862011544086,0.17991030797365012
1,A549,20,2,6,10,AFA,0.9197873526748632,0.6771490405330725
2,A549,20,2,6,10,AFA,0.2465690516702317,0.003930739528440946
3,A549,20,2,6,10,AFA,0.06384681596206927,-0.17879149617972145
4,A549,20,2,6,10,AFA,0.20568268197778092,-0.03695563016400982
5,A549,20,2,6,10,AFA,0.4405674276868673,0.19792911554507656
6,A549,20,2,6,10,AFA,0.28643659099333674,0.043798278851545996
1,A549,20,2,6,11,AFA,0.8914974884780318,0.648859176336241
2,A549,20,2,6,11,AFA,0.8611308912371086,0.6184925790953179
3,A549,20,2,6,11,AFA,0.7353164690989955,0.49267815695720474
4,A549,20,2,6,11,AFA,0.9310021372324728,0.6883638250906821
1,A549,20,2,6,12,AFA,0.8267017269402308,0.58406341479844
2,A549,20,2,6,12,AFA,0.3375751807234195,0.09493686858162878
3,A549,20,2,6,12,AFA,0.4441825350016996,0.20154422285990883
4,A549,20,2,6,12,AFA,0.36201780929285116,0.11937949715106042
5,A549,20,2,6,12,AFA,0.6254724287501633,0.3828341166083725
6,A549,20,2,6,12,AFA,0.7627998333463101,0.5201615212045193
1,A549,20,2,6,13,AFA,0.9448678718411457,0.702229559699355
2,A549,20,2,6,13,AFA,0.8462364747812966,0.6035981626395058
3,A549,20,2,6,13,AFA,0.8205855037684712,0.5779471916266804
4,A549,20,2,6,13,AFA,0.9303158106699858,0.687677498528195
5,A549,20,2,6,13,AFA,0.7605630301789897,0.517924718037199
6,A549,20,2,6,13,AFA,0.6414132207898834,0.3987749086480926
1,A549,20,2,6,14,AFA,0.2790730055827386,0.03643469344094788
2,A549,20,2,6,14,AFA,0.843019151715904,0.6003808395741133
3,A549,20,2,6,14,AFA,0.51191973098552,0.26928141884372925
4,A549,20,2,6,14,AFA,0.1949929198162496,-0.04764539232554113
5,A549,20,2,6,14,AFA,0.2718843965499002,0.02924608440810947
1,A549,20,2,6,15,AFA,0.3152001343128594,0.07256182217106869
2,A549,20,2,6,15,AFA,0.8333208149195264,0.5906825027777356
3,A549,20,2,6,15,AFA,0.20053058388761694,-0.042107728254173804
4,A549,20,2,6,15,AFA,0.42052321442848833,0.1778849022866976
1,A549,20,2,6,16,AFA,0.6392073873332955,0.39656907519150475
2,A549,20,2,6,16,AFA,0.48813666932283367,0.24549835718104293
3,A549,20,2,6,16,AFA,0.32276045270773845,0.08012214056594771
4,A549,20,2,6,16,AFA,0.6583148505365856,0.4156765383947948
5,A549,20,2,6,16,AFA,0.4886634621030696,0.24602514996127886
6,A549,20,2,6,16,AFA,0.9739631360501226,0.7313248239083319
7,A549,20,2,6,16,AFA,0.4142872912392871,0.17164897909749635
1,A549,20,2,6,17,AFA,0.5980058456052542,0.3553675334634634
2,A549,20,2,6,17,AFA,0.5523752434164331,0.3097369312746423
3,A549,20,2,6,17,AFA,0.7680459796801952,0.5254076675384044
4,A549,20,2,6,17,AFA,0.7936457447183188,0.5510074325765281
1,A549,20,2,6,18,AFA,0.6657743002554285,0.42313598811363773
2,A549,20,2,6,18,AFA,0.5783083611917798,0.335670049049989
3,A549,20,2,6,18,AFA,0.6191425465176147,0.3765042343758239
4,A549,20,2,6,18,AFA,0.5177527137731287,0.27511440163133793
5,A549,20,2,6,18,AFA,0.4973933082511251,0.2547549961093344
6,A549,20,2,6,18,AFA,0.8812427203329858,0.638604408191195
7,A549,20,2,6,18,AFA,0.935483056164883,0.6928447440230923
8,A549,20,2,6,18,AFA,0.9595374853837125,0.7168991732419218
1,A549,20,2,6,19,AFA,0.25517043106033155,0.012532118918540808
2,A549,20,2,6,19,AFA,0.7880649426580846,0.5454266305162938
3,A549,20,2,6,19,AFA,0.9355919327588589,0.6929536206170681
4,A549,20,2,6,19,AFA,0.7358747083311002,0.4932363961893095
1,A549,20,2,6,2,AFA,0.9423517328476603,0.6997134207058695
2,A549,20,2,6,2,AFA,0.542983733682946,0.3003454215411552
3,A549,20,2,6,2,AFA,0.8467926226971467,0.604154310555356
1,A549,20,2,6,3,AFA,0.5749668704702564,0.33232855832846564
2,A549,20,2,6,3,AFA,0.3740374908359952,0.13139917869420445
3,A549,20,2,6,3,AFA,0.19543437931029872,-0.04720393283149202
4,A549,20,2,6,3,AFA,0.7973002609557774,0.5546619488139867
1,A549,20,2,6,4,AFA,0.8339572706436507,0.5913189585018599
2,A549,20,2,6,4,AFA,0.662976412172241,0.42033810003045025
3,A549,20,2,6,4,AFA,0.7614801973798129,0.5188418852380221
4,A549,20,2,6,4,AFA,0.7448872493885974,0.5022489372468066
5,A549,20,2,6,4,AFA,0.3698947694473122,0.12725645730552146
6,A549,20,2,6,4,AFA,0.2277098342716067,-0.014928477870184031
7,A549,20,2,6,4,AFA,0.18128509708334853,-0.06135321505844221
8,A549,20,2,6,4,AFA,0.7535130035673282,0.5108746914255374
1,A549,20,2,6,5,AFA,0.8376674133536023,0.5950291012118115
2,A549,20,2,6,5,AFA,0.5125390546529918,0.269900742511201
3,A549,20,2,6,5,AFA,0.6463683477339114,0.4037300355921206
4,A549,20,2,6,5,AFA,0.16840808421614317,-0.07423022792564757
5,A549,20,2,6,5,AFA,0.3785984928746481,0.13596018073285734
6,A549,20,2,6,5,AFA,0.7369532965745281,0.49431498443273736
7,A549,20,2,6,5,AFA,0.5259642861319707,0.2833259739901799
8,A549,20,2,6,5,AFA,0.21866833501046753,-0.023969977131323206
1,A549,20,2,6,6,AFA,0.16805075027526697,-0.07458756186652377
2,A549,20,2,6,6,AFA,0.22965715754090574,-0.012981154600885003
3,A549,20,2,6,6,AFA,0.6725097185459066,0.4298714064041158
1,A549,20,2,6,7,AFA,0.4853192948312769,0.24268098268948615
2,A549,20,2,6,7,AFA,0.45452151727874635,0.2118832051369556
3,A549,20,2,6,7,AFA,0.2008676647723285,-0.04177064736946223
4,A549,20,2,6,7,AFA,0.8609459444475542,0.6183076323057635
5,A549,20,2,6,7,AFA,0.9815217004444827,0.738883388302692
1,A549,20,2,6,8,AFA,0.42671902682805457,0.18408071468626383
2,A549,20,2,6,8,AFA,0.6297197124052258,0.38708140026343507
3,A549,20,2,6,8,AFA,0.4244983879485792,0.18186007580678845
4,A549,20,2,6,8,AFA,0.7255719377779023,0.48293362563611153
1,A549,20,2,6,9,AFA,0.3758923828516373,0.13325407070984654
2,A549,20,2,6,9,AFA,0.10439692955714948,-0.13824138258464125
