ObjectNumber,Metadata_cell,Metadata_concentration,Metadata_dish,Metadata_hour,Metadata_site,Metadata_treatment,Predicted_Probability,S
1,A549,32,1,2,0,AFA,0.16295178960626633,-0.07968652253552441
2,A549,32,1,2,0,AFA,0.4883252780846708,0.24568696594288006
3,A549,32,1,2,0,AFA,0.27660428131794906,0.03396596917615832
4,A549,32,1,2,0,AFA,0.6978851931670987,0.45524688102530797
5,A549,32,1,2,0,AFA,0.28791563478526083,0.04527732264347009
1,A549,32,1,2,1,AFA,0.2299991293079895,-0.012639182833801249
2,A549,32,1,2,1,AFA,0.669068736246776,0.4264304241049852
3,A549,32,1,2,1,AFA,0.20273902608482067,-0.039899286056970074
4,A549,32,1,2,1,AFA,0.32322039316512824,0.0805820810233375
5,A549,32,1,2,1,AFA,0.31384668593442366,0.07120837379263292
1,A549,32,1,2,10,AFA,0.08526328728433233,-0.1573750248574584
2,A549,32,1,2,10,AFA,0.18499831924870225,-0.05763999289308849
3,A549,32,1,2,10,AFA,0.15499621493881185,-0.08764209720297889
4,A549,32,1,2,10,AFA,0.5600854120850906,0.3174470999432998
5,A549,32,1,2,10,AFA,0.6865240299790244,0.44388571783723363
6,A549,32,1,2,10,AFA,0.5373840685238244,0.2947457563820336
1,A549,32,1,2,11,AFA,0.020115996048640828,-0.2225223160931499
2,A549,32,1,2,11,AFA,0.11376140559442305,-0.1288769065473677
3,A549,32,1,2,11,AFA,0.24491796412054737,0.002279651978756625
4,A549,32,1,2,11,AFA,0.5214633048147614,0.2788249926729707
5,A549,32,1,2,11,AFA,0.2489866329578915,0.006348320816100761
6,A549,32,1,2,11,AFA,0.6645316703454872,0.42189335820369644
7,A549,32,1,2,11,AFA,0.4243620984888271,0.18172378634703637
1,A549,32,1,2,12,AFA,0.8890339825802194,0.6463956704384286
2,A549,32,1,2,12,AFA,0.19404394059334068,-0.04859437154845006
3,A549,32,1,2,12,AFA,0.668288867895936,0.42565055575414523
4,A549,32,1,2,12,AFA,0.46616759776906774,0.223529285627277
5,A549,32,1,2,12,AFA,0.6876545814533557,0.4450162693115649
6,A549,32,1,2,12,AFA,0.9468504182321601,0.7042121060903693
1,A549,32,1,2,13,AFA,0.27996133152379904,0.0373230193820083
2,A549,32,1,2,13,AFA,0.10063364398462642,-0.14200466815716434
3,A549,32,1,2,13,AFA,0.5485017247776114,0.3058634126358206
4,A549,32,1,2,13,AFA,0.7984955863413915,0.5558572741996007
5,A549,32,1,2,13,AFA,0.1364705410755329,-0.10616777106625785
1,A549,32,1,2,14,AFA,0.09765338444604858,-0.14498492769574217
2,A549,32,1,2,14,AFA,0.6311929210370327,0.38855460889524196
1,A549,32,1,2,15,AFA,0.15383022717404587,-0.08880808496774487
2,A549,32,1,2,15,AFA,0.03364691903017343,-0.2089913931116173
3,A549,32,1,2,15,AFA,0.44717114530470836,0.20453283316291762
4,A549,32,1,2,15,AFA,0.460570895426817,0.21793258328502627
5,A549,32,1,2,15,AFA,0.6784040218483466,0.4357657097065558
1,A549,32,1,2,16,AFA,0.20115030524726932,-0.04148800689452142
2,A549,32,1,2,16,AFA,0.372587513754826,0.12994920161303528
3,A549,32,1,2,16,AFA,0.6205610291138239,0.37792271697203317
4,A549,32,1,2,16,AFA,0.1351090990347747,-0.10752921310701605
1,A549,32,1,2,17,AFA,0.2701937179667688,0.027555405824978035
2,A549,32,1,2,17,AFA,0.416218462645962,0.17358015050417128
3,A549,32,1,2,17,AFA,0.15333390627436197,-0.08930440586742877
4,A549,32,1,2,17,AFA,0.7580450526447156,0.5154067405029248
1,A549,32,1,2,18,AFA,0.9271995654284986,0.6845612532867078
2,A549,32,1,2,18,AFA,0.7040844003003326,0.4614460881585418
3,A549,32,1,2,18,AFA,0.5880087199636022,0.3453704078218114
1,A549,32,1,2,19,AFA,0.3684653467650339,0.12582703462324316
2,A549,32,1,2,19,AFA,0.5067829027032336,0.2641445905614428
3,A549,32,1,2,19,AFA,0.48246331005717663,0.2398249979153859
1,A549,32,1,2,2,AFA,0.17682114767929605,-0.06581716446249469
2,A549,32,1,2,2,AFA,0.14486487899867506,-0.09777343314311568
3,A549,32,1,2,2,AFA,0.2596606274907381,0.017022315348947353
1,A549,32,1,2,20,AFA,0.5317413124111215,0.2891030002693308
2,A549,32,1,2,20,AFA,0.15597568202829215,-0.08666263011349859
3,A549,32,1,2,20,AFA,0.42910359396266945,0.1864652818208787
4,A549,32,1,2,20,AFA,0.546564729351882,0.3039264172100913
5,A549,32,1,2,20,AFA,0.06581627676428954,-0.17682203537750119
6,A549,32,1,2,20,AFA,0.483472285611907,0.24083397347011629
1,A549,32,1,2,21,AFA,0.7884789428660733,0.5458406307242826
2,A549,32,1,2,21,AFA,0.16336318371108133,-0.07927512843070941
1,A549,32,1,2,3,AFA,0.28249072691546173,0.03985241477367099
2,A549,32,1,2,3,AFA,0.34785446578492657,0.10521615364313583
3,A549,32,1,2,3,AFA,0.773763892365701,0.5311255802239102
4,A549,32,1,2,3,AFA,0.4738139867634613,0.23117567462167057
5,A549,32,1,2,3,AFA,0.6639222889951837,0.4212839768533929
6,A549,32,1,2,3,AFA,0.6645173911796304,0.4218790790378396
1,A549,32,1,2,4,AFA,0.3874840137694379,0.14484570162764718
2,A549,32,1,2,4,AFA,0.6737930141621357,0.4311547020203449
3,A549,32,1,2,4,AFA,0.6775009110272564,0.43486259888546563
1,A549,32,1,2,5,AFA,0.16292538813795088,-0.07971292400383986
2,A549,32,1,2,5,AFA,0.18592188703258505,-0.05671642510920569
3,A549,32,1,2,5,AFA,0.9161067617168983,0.6734684495751075
4,A549,32,1,2,5,AFA,0.6922260685937411,0.44958775645195037
5,A549,32,1,2,5,AFA,0.32262491761789835,0.07998660547610761
1,A549,32,1,2,6,AFA,0.20929032774363945,-0.03334798439815129
2,A549,32,1,2,6,AFA,0.5268298992466187,0.28419158710482795
3,A549,32,1,2,6,AFA,0.9150266726119287,0.672388360470138
4,A549,32,1,2,6,AFA,0.36152653369488663,0.11888822155309589
5,A549,32,1,2,6,AFA,0.5097523997258119,0.2671140875840211
1,A549,32,1,2,7,AFA,0.1724111969055525,-0.07022711523623823
2,A549,32,1,2,7,AFA,0.3777366167337175,0.13509830459192676
3,A549,32,1,2,7,AFA,0.5204984208240604,0.2778601086822696
1,A549,32,1,2,8,AFA,0.6181379968958757,0.3754996847540849
2,A549,32,1,2,8,AFA,0.5515569321018454,0.30891861996005465
1,A549,32,1,2,9,AFA,0.3797953213927848,0.13715700925099408
2,A549,32,1,2,9,AFA,0.8622214376087491,0.6195831254669584
3,A549,32,1,2,9,AFA,0.90528088860425,0.6626425764624593
1,A549,0,1,2,0,control,0.21797589937404868,-0.02466241276774206
2,A549,0,1,2,0,control,0.12794170946084446,-0.11469660268094628
1,A549,0,1,2,1,control,0.35983740102729644,0.1171990888855057
2,A549,0,1,2,1,control,0.14575680247617628,-0.09688150966561446
1,A549,0,1,2,10,control,0.19072234116917447,-0.05191597097261627
2,A549,0,1,2,10,control,0.17700442728342486,-0.06563388485836588
3,A549,0,1,2,10,control,0.2901595897249002,0.04752127758310945
4,A549,0,1,2,10,control,0.22651268894511398,-0.016125623196676764
5,A549,0,1,2,10,control,0.21284214751982802,-0.029796164621962717
6,A549,0,1,2,10,control,0.5507305528483775,0.3080922407065867
1,A549,0,1,2,11,control,0.7325190286935774,0.48988071655178667
1,A549,0,1,2,12,control,0.19617680738652188,-0.04646150475526886
2,A549,0,1,2,12,control,0.10927426923174717,-0.13336404291004356
3,A549,0,1,2,12,control,0.15721548326740162,-0.08542282887438912
1,A549,0,1,2,13,control,0.3734652517768316,0.13082693963504086
2,A549,0,1,2,13,control,0.14672403562484554,-0.0959142765169452
3,A549,0,1,2,13,control,0.20666549263870962,-0.03597281950308112
4,A549,0,1,2,13,control,0.1638798474041686,-0.07875846473762213
5,A549,0,1,2,13,control,0.23073686928305034,-0.011901442858740396
6,A549,0,1,2,13,control,0.321675681192713,0.07903736905092226
1,A549,0,1,2,14,control,0.39692943826814836,0.15429112612635762
2,A549,0,1,2,14,control,0.18504782756954058,-0.05759048457225016
3,A549,0,1,2,14,control,0.13214966868202596,-0.11048864345976478
4,A549,0,1,2,14,control,0.12957166794596214,-0.1130666441958286
5,A549,0,1,2,14,control,0.266936013777221,0.02429770163543024
