Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,Cell_Ed_mean_value,Cell_Ed_variance,Cell_Ed_not_zero_mean_value,Cell_Ed_not_zero_variance,Cell_Ed_agg_mean_value,Cell_Ed_agg_variance,Cell_Ed_agg_max_value,Cell_Ed_agg_min_value,Cell_Ed_agg_top_50_value,Cell_Ed_agg_top_25_value,Nuclei_Ed_mean_value,Nuclei_Ed_variance,Nuclei_Ed_not_zero_mean_value,Nuclei_Ed_not_zero_variance,Nuclei_Ed_agg_mean_value,Nuclei_Ed_agg_variance,Nuclei_Ed_agg_max_value,Nuclei_Ed_agg_min_value,Nuclei_Ed_agg_top_50_value,Nuclei_Ed_agg_top_25_value,Mit_Ed_mean_value,Mit_Ed_variance,Mit_Ed_not_zero_mean_value,Mit_Ed_not_zero_variance,Mit_Ed_agg_mean_value,Mit_Ed_agg_variance,Mit_Ed_agg_max_value,Mit_Ed_agg_min_value,Mit_Ed_agg_top_50_value,Mit_Ed_agg_top_25_value,ObjectNumber
A549,4.0,afa,14,1,25.84,0.066986583173275,0.0018520383164286613,0.07172589749097824,0.0016431387048214674,0.040041036903858185,0.0009658961207605898,0.18751533329486847,0.0,0.06390735507011414,0.0839066132903099,0.07424803078174591,0.002970124827697873,0.09240935742855072,0.0020183506421744823,0.08271665871143341,0.0016683281864970922,0.17659305036067963,0.004474170506000519,0.11748798191547394,0.13862182199954987,0.062479376792907715,0.0016740431310608983,0.06759094446897507,0.0014655045233666897,0.03925444930791855,0.0009527511429041624,0.18751533329486847,0.0,0.06290952861309052,0.0829201191663742,1
A549,4.0,afa,14,1,25.84,0.09406037628650665,0.007155085913836956,0.14362744987010956,0.003806411987170577,0.09516236186027527,0.003947502002120018,0.2701914310455322,0.0,0.1495818793773651,0.17767924070358276,0.03467855229973793,0.006169338710606098,0.20051628351211548,0.002418825402855873,0.13814696669578552,0.0006316593498922884,0.1861000806093216,0.08667036890983582,0.15806391835212708,0.1689068078994751,0.10577309131622314,0.006516806315630674,0.14103980362415314,0.0037156224716454744,0.0957995355129242,0.00439416104927659,0.2714551091194153,0.0,0.15257930755615234,0.1855177879333496,2
A549,4.0,afa,15,1,25.84,0.07620958238840103,0.0010820144088938832,0.07674403488636017,0.0010485860984772444,0.06072990968823433,0.0013655672082677484,0.16020816564559937,0.0,0.09252598136663437,0.11017271131277084,0.09264574199914932,0.0008849634905345738,0.0927613377571106,0.0008753447909839451,0.06054065749049187,0.0006067984504625201,0.11509575694799423,0.006583013571798801,0.08035118132829666,0.09272637963294983,0.07288667559623718,0.0010561946546658874,0.07348336279392242,0.001020994153805077,0.06110368296504021,0.0013993984321132302,0.16020816564559937,0.0,0.09351367503404617,0.1108832061290741,1
A549,4.0,afa,15,1,25.84,0.04853324964642525,0.0006939606391824782,0.05049409717321396,0.0006229868740774691,0.016467705368995667,0.000294778699753806,0.06504502147436142,0.0,0.03127887472510338,0.04091789945960045,0.06343181431293488,0.0006580115878023207,0.0643298551440239,0.0006095562130212784,0.027366159483790398,0.0003454123216215521,0.07857029885053635,0.0,0.04257800057530403,0.05115045607089996,0.042870864272117615,0.0005911996704526246,0.04504598304629326,0.0005232147523202002,0.016213838011026382,0.0002962526632472873,0.06504502147436142,0.0,0.030989620834589005,0.040737248957157135,2
A549,4.0,afa,2,1,25.84,0.08892642706632614,0.006374392192810774,0.14110800623893738,0.0027516146656125784,0.11254921555519104,0.0021432978101074696,0.24831128120422363,0.0,0.14980249106884003,0.1711631864309311,0.08154753595590591,0.007661179173737764,0.16738766431808472,0.0013570556184276938,0.1498085856437683,0.001468883128836751,0.22251544892787933,0.05488217994570732,0.1815490871667862,0.19905492663383484,0.09081672132015228,0.00602722866460681,0.13618963956832886,0.002859169850125909,0.11180043965578079,0.0021590753458440304,0.24831128120422363,0.0,0.1493651270866394,0.17061902582645416,1
A549,4.0,afa,2,1,25.84,0.09263118356466293,0.0012374867219477892,0.09356020390987396,0.0011629790533334017,0.06121683865785599,0.0006282381364144385,0.12871064245700836,0.0,0.08162831515073776,0.09225642681121826,0.11568454653024673,0.000940390513278544,0.11572107672691345,0.0009364604484289885,0.08995348960161209,0.00043461372843012214,0.13770946860313416,0.04047699645161629,0.10642831772565842,0.11662432551383972,0.08601107448339462,0.0011263606138527393,0.08711661398410797,0.0010445271618664265,0.061287976801395416,0.0006354909273795784,0.12871064245700836,0.0,0.08164730668067932,0.09254403412342072,2
A549,4.0,afa,2,1,25.84,0.10305952280759811,0.0035663757007569075,0.11033446341753006,0.003015447873622179,0.0749473124742508,0.001962152775377035,0.22910214960575104,0.0,0.11100510507822037,0.13369549810886383,0.1613638699054718,0.0030000517144799232,0.16874368488788605,0.0018919584108516574,0.1726113110780716,0.0014935913495719433,0.28743019700050354,0.06805071979761124,0.20286862552165985,0.22224454581737518,0.09428276121616364,0.0030628719832748175,0.10130061954259872,0.0025799418799579144,0.0690319687128067,0.0017622484592720866,0.21518974006175995,0.0,0.10341743379831314,0.12485583126544952,3
A549,4.0,afa,2,1,25.84,0.05966433510184288,0.005719353910535574,0.12045851349830627,0.0042238375172019005,0.045020852237939835,0.0017923620762303472,0.18332360684871674,0.0,0.07956971973180771,0.10512857139110565,0.039596959948539734,0.004979122895747423,0.13499288260936737,0.004096921533346176,0.11882060021162033,0.0028300334233790636,0.27857762575149536,0.011656266637146473,0.16196046769618988,0.1889527291059494,0.06783530861139297,0.005790024064481258,0.11745286732912064,0.004197364207357168,0.04875776171684265,0.0020081610418856144,0.21984051167964935,0.0,0.085225410759449,0.11200959980487823,4
A549,4.0,afa,3,1,25.84,0.05638953298330307,0.0017228665528818965,0.06587208807468414,0.001387951080687344,0.04084166884422302,0.0009532517287880182,0.17196734249591827,0.0,0.06570609658956528,0.08320143818855286,0.09266168624162674,0.0013979809591546655,0.09301380068063736,0.0013705405872315168,0.09544433653354645,0.001616610330529511,0.22619125247001648,0.0,0.12790168821811676,0.14637315273284912,0.049889612942934036,0.0015030705835670233,0.06004083901643753,0.001199417980387807,0.04005768895149231,0.0009365520672872663,0.17196734249591827,0.0,0.0646999329328537,0.08203725516796112,1
A549,4.0,afa,4,1,25.84,0.12890301644802094,0.004648356698453426,0.1394066959619522,0.0035628466866910458,0.11819913983345032,0.0031792433001101017,0.31164970993995667,0.0,0.1636451780796051,0.18981146812438965,0.18777406215667725,0.0032883340027183294,0.19013606011867523,0.0028805953916162252,0.1642722338438034,0.0022869110107421875,0.3241516947746277,0.026865746825933456,0.20255371928215027,0.22810176014900208,0.11798346787691116,0.00413853581994772,0.12922850251197815,0.0030798017978668213,0.11040452867746353,0.0033204599749296904,0.31164970993995667,0.0,0.15739066898822784,0.18431468307971954,1
A549,4.0,afa,4,1,25.84,0.1274392306804657,0.0030427533201873302,0.13083399832248688,0.002679655095562339,0.09206483513116837,0.0018308539874851704,0.2508303225040436,0.0,0.1262994110584259,0.14995302259922028,0.16404815018177032,0.006315490230917931,0.19168531894683838,0.0020818207412958145,0.13342992961406708,0.0012422740692272782,0.2256268560886383,0.04652896896004677,0.162019282579422,0.17543558776378632,0.12328942865133286,0.002502633258700371,0.12485575675964355,0.0023388643749058247,0.09164942055940628,0.0018223378574475646,0.2508303225040436,0.0,0.12569962441921234,0.14948226511478424,2
A549,4.0,afa,5,1,25.84,0.02388863079249859,0.0021157357841730118,0.08708587288856506,0.0022093169391155243,0.06252104789018631,0.0009847163455560803,0.1840868890285492,0.0,0.08619143068790436,0.1046982929110527,0.00038826768286526203,2.886822221626062e-05,0.06872338056564331,0.00041345437057316303,0.002646364038810134,0.0001839635515352711,0.09902822226285934,0.0,0.005299919284880161,0.010599838569760323,0.02638237364590168,0.002272361423820257,0.08712222427129745,0.0022122033406049013,0.0624484121799469,0.0009957714937627316,0.1840868890285492,0.0,0.0862322598695755,0.10501202940940857,1
A549,4.0,afa,6,1,25.84,0.132237508893013,0.0054325624369084835,0.14832204580307007,0.003707653610035777,0.13057197630405426,0.0029970670584589243,0.3239336609840393,0.0,0.17482320964336395,0.20269396901130676,0.1266758292913437,0.009615539573132992,0.18643052875995636,0.003011219436302781,0.14955085515975952,0.0014999851118773222,0.23461075127124786,0.07394317537546158,0.18221214413642883,0.1986164152622223,0.13372091948986053,0.004306431394070387,0.1410377323627472,0.003510119393467903,0.12260439991950989,0.0029140436090528965,0.3208151161670685,0.0,0.16590526700019836,0.1947460025548935,1
A549,4.0,afa,6,1,25.84,0.12664657831192017,0.005560682155191898,0.14756083488464355,0.003392842598259449,0.13052326440811157,0.0033384389244019985,0.37097710371017456,0.0,0.17673541605472565,0.20711973309516907,0.05037121847271919,0.007245356682687998,0.17804771661758423,0.0028777355328202248,0.1382167488336563,0.0023394820746034384,0.2640950679779053,0.031921107321977615,0.17584209144115448,0.20546886324882507,0.13897182047367096,0.004196433816105127,0.1460956633090973,0.003370783757418394,0.13052326440811157,0.0033384389244019985,0.37097710371017456,0.0,0.17673541605472565,0.20711973309516907,2
A549,4.0,afa,6,1,25.84,0.0908987820148468,0.011488543823361397,0.19386634230613708,0.004540495108813047,0.1718640774488449,0.0048120878636837006,0.4104085862636566,0.0,0.22643186151981354,0.2617107033729553,0.16562530398368835,0.007415036670863628,0.18597440421581268,0.004541655071079731,0.17161542177200317,0.0035118223167955875,0.35889923572540283,0.004592398647218943,0.2185976803302765,0.24965623021125793,0.0804554894566536,0.011168375611305237,0.1962624043226242,0.004515492357313633,0.1774570792913437,0.005143757909536362,0.4104085862636566,0.0,0.23450888693332672,0.2705512046813965,3
A549,4.0,afa,6,1,25.84,0.14057129621505737,0.004548706114292145,0.14709128439426422,0.0038006491959095,0.13840804994106293,0.0035144290886819363,0.3204195201396942,0.0,0.1860855668783188,0.21402804553508759,0.16236652433872223,0.003619902767241001,0.16327916085720062,0.0034912351984530687,0.1344577819108963,0.001811324735172093,0.265298992395401,0.044260550290346146,0.16815990209579468,0.19217494130134583,0.13596507906913757,0.004623388405889273,0.14350071549415588,0.003798262681812048,0.12303918600082397,0.0033166753128170967,0.31469812989234924,0.0,0.16935597360134125,0.1967928409576416,4
A549,4.0,afa,7,1,25.84,0.09284566342830658,0.007640040013939142,0.15246829390525818,0.0034556793980300426,0.12281548231840134,0.0028677606023848057,0.346828430891037,0.0,0.1665380448102951,0.19390304386615753,0.018572842702269554,0.0033760336227715015,0.18984974920749664,0.001992604462429881,0.1767309010028839,0.0014751668786630034,0.2483285516500473,0.10816052556037903,0.2076866775751114,0.22891142964363098,0.11078272014856339,0.007015834096819162,0.15126240253448486,0.0034563448280096054,0.1209641695022583,0.0028467585798352957,0.346828430891037,0.0,0.16422514617443085,0.1920730620622635,1
A549,4.0,afa,7,1,25.84,0.021577123552560806,0.003087152959778905,0.14090532064437866,0.00334608624689281,0.11253896355628967,0.0013810163363814354,0.21903859078884125,0.021521275863051414,0.14258255064487457,0.16084881126880646,0.00034842477180063725,4.722716039395891e-05,0.13120682537555695,0.0006148844840936363,0.0017636821139603853,0.00022588261344935745,0.17327980697155,0.0,0.0035273642279207706,0.007054728455841541,0.02458372339606285,0.003444829024374485,0.14092625677585602,0.0033517712727189064,0.11199311167001724,0.001409341930411756,0.21903859078884125,0.021521275863051414,0.1424410194158554,0.16104698181152344,2
A549,4.0,afa,8,1,25.84,0.137034073472023,0.007261789869517088,0.15625236928462982,0.005277310498058796,0.0612746886909008,0.001345610711723566,0.15445947647094727,0.0,0.09166215360164642,0.11038114875555038,0.16619759798049927,0.0063161361031234264,0.18108180165290833,0.00418653292581439,0.06983795017004013,0.0006781636620871723,0.11392790079116821,0.0012616129824891686,0.09023778885602951,0.1036079153418541,0.1293524205684662,0.007227842230349779,0.14932318031787872,0.0053616538643836975,0.030433768406510353,0.0004254342638887465,0.07545523345470428,0.0,0.04724731668829918,0.05939272791147232,1
A549,4.0,afa,8,1,25.84,0.07268382608890533,0.0012929533841088414,0.0728590115904808,0.0012833049986511469,0.034538354724645615,0.0003483317559584975,0.09174273163080215,0.0,0.04957376793026924,0.060174278914928436,0.11251001060009003,0.0011433697072789073,0.11251001060009003,0.0011433697072789073,0.05370016768574715,0.00026818428887054324,0.08369120955467224,0.019397711381316185,0.06713733077049255,0.07396716624498367,0.059133488684892654,0.0006205775425769389,0.05932467803359032,0.0006112417904660106,0.03531963378190994,0.00036427361192181706,0.09174273163080215,0.0,0.050734277814626694,0.06134307011961937,2
A549,4.0,afa,8,1,25.84,0.04127578064799309,0.004864971619099379,0.12160153687000275,0.00456483568996191,0.10319985449314117,0.004364983178675175,0.30899953842163086,0.0,0.1565074771642685,0.1967855542898178,0.0,0.0,0.0,0.0,0.00016031332779675722,3.7174540921114385e-05,0.2690849006175995,0.0,0.00032074240152724087,0.0006419483106583357,0.042478352785110474,0.004266092088073492,0.1085013821721077,0.0037331802304834127,0.09806668758392334,0.004392167087644339,0.30899953842163086,0.0,0.15088187158107758,0.1932327300310135,3
