ObjectNumber,Metadata_site,Metadata_concentration,Metadata_hour,Metadata_treatment,Predicted_Probability,Is_Test,S
1,0,25,4,AFA,0.857506094547033,False,0.5705977367820609
2,0,25,4,AFA,0.9107167144479897,False,0.6238083566830177
3,0,25,4,AFA,0.9290934734715975,False,0.6421851157066254
1,1,25,4,AFA,0.7170633876061158,False,0.4301550298411437
2,1,25,4,AFA,0.7248558557344472,False,0.43794749796947513
1,10,25,4,AFA,0.89303131575425,False,0.606122957989278
2,10,25,4,AFA,0.8027954015448578,False,0.5158870437798857
1,11,25,4,AFA,0.794920803620583,False,0.508012445855611
2,11,25,4,AFA,0.6705679763234,True,0.38365961855842795
1,12,25,4,AFA,0.8049846437035789,False,0.5180762859386068
2,12,25,4,AFA,0.8534868655276998,False,0.5665785077627277
3,12,25,4,AFA,0.8119298004713931,True,0.525021442706421
4,12,25,4,AFA,0.7316712726334095,False,0.4447629148684374
5,12,25,4,AFA,0.9495967864180223,True,0.6626884286530501
1,13,25,4,AFA,0.5330218402653716,False,0.2461134825003995
2,13,25,4,AFA,0.7082970308118707,True,0.4213886730468986
3,13,25,4,AFA,0.7919380448863906,False,0.5050296871214186
4,13,25,4,AFA,0.7842514286449813,False,0.49734307088000923
5,13,25,4,AFA,0.7726311097814806,False,0.48572275201650855
6,13,25,4,AFA,0.757193714846011,False,0.47028535708103886
1,14,25,4,AFA,0.6242710656510588,False,0.33736270788608674
2,14,25,4,AFA,0.8673203154289624,False,0.5804119576639903
3,14,25,4,AFA,0.6745730758947566,False,0.3876647181297845
1,15,25,4,AFA,0.9772636028919226,False,0.6903552451269506
2,15,25,4,AFA,0.8511760629664551,False,0.5642677052014831
3,15,25,4,AFA,0.823832087055945,False,0.536923729290973
4,15,25,4,AFA,0.7635433987263124,True,0.4766350409613403
1,16,25,4,AFA,0.7177531525884744,False,0.4308447948235023
2,16,25,4,AFA,0.5382846383817842,False,0.2513762806168121
3,16,25,4,AFA,0.8620834450762607,True,0.5751750873112886
4,16,25,4,AFA,0.8446734197876193,False,0.5577650620226473
1,2,25,4,AFA,0.883836813328522,False,0.5969284555635499
2,2,25,4,AFA,0.624680281272459,False,0.3377719235074869
1,3,25,4,AFA,0.7455297130158959,False,0.4586213552509238
2,3,25,4,AFA,0.6364629293329684,False,0.34955457156799635
3,3,25,4,AFA,0.6353064804370733,False,0.3483981226721012
1,4,25,4,AFA,0.8198175505858428,False,0.5329091928208707
2,4,25,4,AFA,0.4140597320279108,True,0.1271513742629387
3,4,25,4,AFA,0.8877021698369078,False,0.6007938120719356
4,4,25,4,AFA,0.8162212705231623,False,0.5293129127581901
5,4,25,4,AFA,0.8049859617132678,False,0.5180776039482957
1,5,25,4,AFA,0.6257934169191554,True,0.33888505915418327
