ObjectNumber,Metadata_site,Metadata_concentration,Metadata_hour,Metadata_treatment,Predicted_Probability,Is_Test,S,Ed_region_mean,Rc_region_mean,Fp_region_PCC,Fp_cell_PCC,FRET_Judge,Near_Ed,Ed_diff,E_Ed_std,E_Ed_diff,E_Fp,E
1,0,90,2,A199,0.7925611735170361,False,0.1170878497378983,0.138962984085083,0.6897694,0.9333472,0.98743975,False,0.1502188045303696,0.0,1.0,0.0,0.06665279999999996,0.03332639999999998
2,0,90,2,A199,0.7935929926252114,True,0.1181196688460736,0.0776670575141906,0.3118264,0.9242287,0.954175,False,0.0874750768851732,0.0,0.0,0.0,0.07577129999999999,0.03788564999999999
3,0,90,2,A199,0.7831492636280666,True,0.1076759398489287,0.0848885998129844,0.28278798,0.97584,0.9946495,False,0.0811248454635504,0.0,0.17782785845530022,0.0,0.02415999999999996,0.01207999999999998
4,0,90,2,A199,0.7910103853321591,False,0.1155370615530212,0.1135955452919006,0.66228163,0.9557522,0.99130833,True,0.0907432174223441,0.0558743204493822,0.9226700282379561,0.0558743204493822,0.04424779999999995,0.050061060224691076
5,0,90,2,A199,0.8181143314313621,False,0.1426410076522243,0.1061835139989852,0.34387204,0.6100302,0.8225858,False,0.094164404759846,0.0,0.7303544273055339,0.0,0.38996980000000003,0.19498490000000002
6,0,90,2,A199,0.8305317543413407,False,0.1550584305622029,0.0798699483275413,0.6553264,0.9525031,0.9874508,True,0.0902631297996163,0.0554242193540007,0.047611870671234645,0.0554242193540007,0.04749689999999995,0.05146055967700033
7,0,90,2,A199,0.8160630135059062,False,0.1405896897267683,0.0955096632242202,0.6058693,0.9769207,0.9920474,True,0.0866978345606679,0.0521427936274418,0.45340632159880323,0.0521427936274418,0.023079300000000025,0.03761104681372091
8,0,90,2,A199,0.8155708358603906,False,0.1400975120812527,0.0649389252066612,0.432978,0.9457044,0.98932827,True,0.0717110769768674,0.0394810725187982,0.0,0.0394810725187982,0.0542956,0.0468883362593991
1,1,90,2,A199,0.8301428505471877,False,0.1546695267680499,0.0622941739857196,0.21020165,0.96784055,0.993621,False,0.0639184446658125,0.0,0.00841637190119835,0.0,0.03215944999999998,0.01607972499999999
2,1,90,2,A199,0.8235919684163318,False,0.1481186446371939,0.0628702938556671,0.2701823,0.95984054,0.986675,True,0.0525356389639868,0.025742169190008,0.0,0.025742169190008,0.040159460000000036,0.03295081459500402
3,1,90,2,A199,0.8359047676033693,False,0.1604314438242314,0.1684927344322204,0.91691005,0.95213664,0.96391344,False,0.1760243775653427,0.0,1.0,0.0,0.04786336000000002,0.02393168000000001
4,1,90,2,A199,0.7741528781233058,False,0.0986795543441679,0.0513984337449073,0.16715276,0.97399807,0.9922227,False,0.0527027976012325,0.0,0.2911217126110043,0.0,0.02600192999999995,0.013000964999999975
5,1,90,2,A199,0.8132611451129523,False,0.1377878213338145,0.0421756245195865,0.14782481,0.7154596,0.9097275,False,0.0473935827193001,0.0,0.5304204997259473,0.0,0.2845404,0.1422702
6,1,90,2,A199,0.8083596122184776,False,0.1328862884393398,0.0719875246286392,0.25916296,0.98663294,0.99464554,False,0.0757423560807411,0.0,0.0,0.0,0.013367059999999986,0.006683529999999993
7,1,90,2,A199,0.8196387806214671,True,0.1441654568423293,0.0627399832010269,0.26150766,0.8635247,0.97337234,True,0.051324827585046,0.0249607328847175,0.0,0.0249607328847175,0.13647529999999997,0.08071801644235874
8,1,90,2,A199,0.8150912714335602,False,0.1396179476544223,0.0582380294799804,0.1947497,0.95104,0.98703384,False,0.0599856937398686,0.0,0.11365875921216087,0.0,0.048960000000000004,0.024480000000000002
9,1,90,2,A199,0.8183406771469877,False,0.1428673533678498,0.0698816925287246,0.17846504,0.9482146,0.99054396,False,0.0557293873732563,0.0,0.0,0.0,0.05178539999999998,0.02589269999999999
10,1,90,2,A199,0.8491384141384375,False,0.1736650903592996,0.072566345334053,0.21797842,0.9382224,0.9922714,False,0.0658599998512288,0.0,0.0,0.0,0.06177759999999999,0.030888799999999994
11,1,90,2,A199,0.8221341954219842,False,0.1466608716428463,0.0988614857196807,0.67432153,0.012033064,0.2841833,True,0.0915624925101046,0.0566469873261845,0.540374081442104,0.0566469873261845,0.987966936,0.5223069616630922
12,1,90,2,A199,0.7950589696769663,False,0.1195856458978285,,,,,,,,,,,
1,10,90,2,A199,0.784818113601852,True,0.1093447898227142,0.1320755779743194,0.30823377,0.900621,0.98123777,False,0.0867047082571488,0.0,1.0,0.0,0.099379,0.0496895
2,10,90,2,A199,0.73647938417584,True,0.0610060603967022,0.1243874654173851,0.32829246,0.93152505,0.98128706,False,0.0909525792836315,0.0,1.0,0.0,0.06847495000000003,0.03423747500000002
3,10,90,2,A199,0.8489669878048834,False,0.1734936640257456,0.1393848657608032,0.31538346,0.9568089,0.9929087,False,0.0882336723923835,0.0,1.0,0.0,0.04319110000000004,0.02159555000000002
4,10,90,2,A199,0.7854389046243926,True,0.1099655808452547,0.1749750971794128,0.9651375,0.8083544,0.9397096,False,0.1807357500429359,0.0,1.0,0.0,0.19164559999999997,0.09582279999999999
5,10,90,2,A199,0.7949839290122225,False,0.1195106052330846,0.1130817383527755,0.5564052,0.92594403,0.97201884,False,0.1315577162039808,0.0,0.9093385828681102,0.0,0.07405596999999997,0.037027984999999985
6,10,90,2,A199,0.831556485784473,False,0.1560831620053352,0.1688732951879501,1.3165078,0.96664774,0.9946306,False,0.2091401852391776,0.0,1.0,0.0,0.03335226000000002,0.01667613000000001
1,11,90,2,A199,0.8309565025213572,False,0.1554831787422194,0.1004075556993484,0.33760238,0.9146064,0.9882741,False,0.0928808722962948,0.0,0.5804890466214292,0.0,0.08539359999999996,0.04269679999999998
2,11,90,2,A199,0.8274836916893283,False,0.1520103679101905,0.0935514122247695,0.28733423,0.94647723,0.994715,False,0.0821379515714423,0.0,0.4025967387930957,0.0,0.05352277000000005,0.026761385000000026
3,11,90,2,A199,0.8214734569579105,False,0.1460001331787727,0.1406577080488205,0.72862834,0.9664586,0.9934835,False,0.1551144470534366,0.0,1.0,0.0,0.033541400000000055,0.016770700000000027
4,11,90,2,A199,0.8164155344359258,True,0.140942210656788,0.0526083186268806,0.1654219,0.39788038,0.68038034,False,0.0522345248531883,0.0,0.2597295437249733,0.0,0.6021196200000001,0.30105981000000004
5,11,90,2,A199,0.8365728697266019,False,0.1610995459474641,0.0509144887328147,0.15836847,0.8726398,0.95985985,False,0.050311794967969,0.0,0.3036783481864364,0.0,0.12736020000000003,0.06368010000000002
