Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,E
MCF7,4.0,A133,0,2,40.0,1,-0.06445145698523005
MCF7,4.0,A133,0,2,40.0,2,-0.033940554624304516
MCF7,4.0,A133,0,2,40.0,3,3.238937318186666
MCF7,4.0,A133,0,2,40.0,4,0.23250972375114007
MCF7,4.0,A133,0,2,40.0,5,-0.19130188641114082
MCF7,4.0,A133,0,2,40.0,6,-0.025817750027248225
MCF7,4.0,A133,0,2,40.0,7,0.9304541311482163
MCF7,4.0,A133,0,2,40.0,8,-0.05745960662191011
MCF7,4.0,A133,0,2,40.0,9,0.6180281122415857
MCF7,4.0,A133,1,2,40.0,1,1.4748384402119772
MCF7,4.0,A133,1,2,40.0,2,0.30070234961074926
MCF7,4.0,A133,1,2,40.0,3,0.4093476602698153
MCF7,4.0,A133,1,2,40.0,4,-0.3812736328852355
MCF7,4.0,A133,1,2,40.0,5,0.8026312644602142
MCF7,4.0,A133,1,2,40.0,6,0.27224634912696083
MCF7,4.0,A133,1,2,40.0,7,0.956237207523928
MCF7,4.0,A133,1,2,40.0,8,0.03594885523768131
MCF7,4.0,A133,1,2,40.0,9,-0.410009991527995
MCF7,4.0,A133,1,2,40.0,10,-0.8308897430183948
MCF7,4.0,A133,1,2,40.0,11,-0.5216646560859027
MCF7,4.0,A133,1,2,40.0,12,0.08225168028766722
MCF7,4.0,A133,1,2,40.0,13,0.10893066849088323
MCF7,4.0,A133,1,2,40.0,14,-0.18697467283924912
MCF7,4.0,A133,1,2,40.0,15,-0.5346482363863267
MCF7,4.0,A133,1,2,40.0,16,0.15603753958169175
MCF7,4.0,A133,10,2,40.0,1,2.9096801118180338
MCF7,4.0,A133,10,2,40.0,2,1.4755758350678363
MCF7,4.0,A133,10,2,40.0,3,0.5455146205419857
MCF7,4.0,A133,10,2,40.0,4,1.5747111853835412
MCF7,4.0,A133,10,2,40.0,5,0.6037005760369625
MCF7,4.0,A133,10,2,40.0,6,0.37072135899905156
MCF7,4.0,A133,10,2,40.0,7,0.02250012724960628
MCF7,4.0,A133,10,2,40.0,8,4.493272064235136
MCF7,4.0,A133,10,2,40.0,9,0.6914383973981204
MCF7,4.0,A133,10,2,40.0,10,1.0135854387338283
MCF7,4.0,A133,10,2,40.0,11,0.6533765152889085
MCF7,4.0,A133,10,2,40.0,12,0.41087799263567043
MCF7,4.0,A133,11,2,40.0,1,-0.23826716781537466
MCF7,4.0,A133,11,2,40.0,2,2.7691628392828864
MCF7,4.0,A133,11,2,40.0,3,-0.22518114217510055
MCF7,4.0,A133,11,2,40.0,4,-0.3964163236615082
MCF7,4.0,A133,11,2,40.0,5,1.2554396665990912
MCF7,4.0,A133,11,2,40.0,6,-0.16098776373915277
MCF7,4.0,A133,11,2,40.0,7,1.300011324098903
MCF7,4.0,A133,11,2,40.0,8,0.43998463563933504
MCF7,4.0,A133,11,2,40.0,9,-0.6423698638908207
MCF7,4.0,A133,11,2,40.0,10,-0.6362356626377113
MCF7,4.0,A133,11,2,40.0,11,5.4496206471710735
MCF7,4.0,A133,12,2,40.0,1,0.2695785384695823
MCF7,4.0,A133,12,2,40.0,2,-0.5654260961388766
MCF7,4.0,A133,12,2,40.0,3,0.6813724815357435
MCF7,4.0,A133,12,2,40.0,4,0.5843546287867576
MCF7,4.0,A133,12,2,40.0,5,0.23492450676190008
MCF7,4.0,A133,12,2,40.0,6,0.8906698977831363
MCF7,4.0,A133,12,2,40.0,7,0.6106488739064045
MCF7,4.0,A133,12,2,40.0,8,-0.07593238808392343
MCF7,4.0,A133,12,2,40.0,9,-0.07734352415074434
