Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,E
MCF7,2.0,A133,0,1,80.0,1,2.287130537426058
MCF7,2.0,A133,0,1,80.0,2,-0.3110402112193805
MCF7,2.0,A133,0,1,80.0,3,0.35324957959268516
MCF7,2.0,A133,0,1,80.0,4,0.5483194364128988
MCF7,2.0,A133,1,1,80.0,1,-0.6140612718478495
MCF7,2.0,A133,1,1,80.0,2,0.4155097210129354
MCF7,2.0,A133,1,1,80.0,3,-0.8009173399137567
MCF7,2.0,A133,1,1,80.0,4,0.6291267688191161
MCF7,2.0,A133,1,1,80.0,5,-0.14913989847139136
MCF7,2.0,A133,1,1,80.0,6,-0.5247440113615447
MCF7,2.0,A133,10,1,80.0,1,-1.0331127002248086
MCF7,2.0,A133,10,1,80.0,2,0.6974496995085866
MCF7,2.0,A133,10,1,80.0,3,-0.8056006436127192
MCF7,2.0,A133,10,1,80.0,4,-0.8247236267798933
MCF7,2.0,A133,10,1,80.0,5,-0.4024228649730485
MCF7,2.0,A133,10,1,80.0,6,1.5299702550330303
MCF7,2.0,A133,10,1,80.0,7,-0.32829458080812945
MCF7,2.0,A133,10,1,80.0,8,0.15117253205705652
MCF7,2.0,A133,10,1,80.0,9,-0.6787840687569483
MCF7,2.0,A133,10,1,80.0,10,-1.1312665324952857
MCF7,2.0,A133,11,1,80.0,1,0.2643589395879092
MCF7,2.0,A133,11,1,80.0,2,-0.09900410130837871
MCF7,2.0,A133,11,1,80.0,3,-0.3051713804249201
MCF7,2.0,A133,11,1,80.0,4,0.06171165413648629
MCF7,2.0,A133,11,1,80.0,5,-0.5047862132864156
MCF7,2.0,A133,11,1,80.0,6,-0.6005079826092904
MCF7,2.0,A133,11,1,80.0,7,-0.07615949582527892
MCF7,2.0,A133,12,1,80.0,1,1.0965224351929084
MCF7,2.0,A133,12,1,80.0,2,0.03730533027979717
MCF7,2.0,A133,12,1,80.0,3,0.9237306487836096
MCF7,2.0,A133,12,1,80.0,4,0.4092721927905454
MCF7,2.0,A133,12,1,80.0,5,1.1882595039777284
MCF7,2.0,A133,12,1,80.0,6,0.8014611658797539
MCF7,2.0,A133,12,1,80.0,7,-0.41668921609517934
MCF7,2.0,A133,13,1,80.0,1,0.17250426143702957
MCF7,2.0,A133,13,1,80.0,2,-0.750110358265132
MCF7,2.0,A133,13,1,80.0,3,-1.2499666504859017
MCF7,2.0,A133,13,1,80.0,4,-0.9947124487400832
MCF7,2.0,A133,14,1,80.0,1,-0.014052757925974758
MCF7,2.0,A133,14,1,80.0,2,-0.4010439965433922
MCF7,2.0,A133,14,1,80.0,3,-0.22317402461310848
MCF7,2.0,A133,14,1,80.0,4,0.3351357976348637
MCF7,2.0,A133,14,1,80.0,5,-0.08026242286999379
MCF7,2.0,A133,14,1,80.0,6,1.12638992439529
MCF7,2.0,A133,14,1,80.0,7,0.44880586707141257
MCF7,2.0,A133,15,1,80.0,1,1.3954177345744063
MCF7,2.0,A133,15,1,80.0,2,-0.6320708452069593
MCF7,2.0,A133,15,1,80.0,3,0.5139187850036074
MCF7,2.0,A133,15,1,80.0,4,1.8191341287581688
MCF7,2.0,A133,15,1,80.0,5,0.07214679640445183
MCF7,2.0,A133,15,1,80.0,6,-0.8365720210253135
MCF7,2.0,A133,2,1,80.0,1,-0.11311369871772668
MCF7,2.0,A133,2,1,80.0,2,-0.7442042345457517
MCF7,2.0,A133,2,1,80.0,3,2.93225546767299
MCF7,2.0,A133,2,1,80.0,4,2.2635949107951547
MCF7,2.0,A133,3,1,80.0,1,0.02887042886426401
MCF7,2.0,A133,3,1,80.0,2,0.11079831227693435
MCF7,2.0,A133,3,1,80.0,3,-0.2067848861476743
MCF7,2.0,A133,4,1,80.0,1,-1.046474499551014
MCF7,2.0,A133,4,1,80.0,2,0.6119178913089923
MCF7,2.0,A133,4,1,80.0,3,-0.917706526113273
MCF7,2.0,A133,4,1,80.0,4,0.2639288807516004
MCF7,2.0,A133,4,1,80.0,5,-0.0037923546111792144
MCF7,2.0,A133,4,1,80.0,6,0.9530333661726678
MCF7,2.0,A133,4,1,80.0,7,0.1458451980589483
MCF7,2.0,A133,5,1,80.0,1,1.291390398873486
MCF7,2.0,A133,5,1,80.0,2,0.8853378029861022
MCF7,2.0,A133,5,1,80.0,3,0.060576115429710496
MCF7,2.0,A133,5,1,80.0,4,-0.8341188871343169
MCF7,2.0,A133,5,1,80.0,5,-0.03816779141875183
MCF7,2.0,A133,5,1,80.0,6,1.7829778005005286
MCF7,2.0,A133,5,1,80.0,7,0.2607678865906738
MCF7,2.0,A133,5,1,80.0,8,-1.0498979547934684
MCF7,2.0,A133,5,1,80.0,9,-0.1355471122343356
MCF7,2.0,A133,5,1,80.0,10,0.20863431713763447
MCF7,2.0,A133,5,1,80.0,11,0.828812484686842
MCF7,2.0,A133,5,1,80.0,12,3.5459111643677965
MCF7,2.0,A133,6,1,80.0,1,0.11032311401377273
MCF7,2.0,A133,6,1,80.0,2,-0.1516915103698001
MCF7,2.0,A133,6,1,80.0,3,0.8317534241418593
MCF7,2.0,A133,6,1,80.0,4,0.2032461507088061
MCF7,2.0,A133,6,1,80.0,5,0.713510166522246
MCF7,2.0,A133,6,1,80.0,6,0.6680417155655
MCF7,2.0,A133,6,1,80.0,7,1.7549046035155615
MCF7,2.0,A133,7,1,80.0,1,-0.8077699809899649
MCF7,2.0,A133,7,1,80.0,2,-0.8390491352368259
MCF7,2.0,A133,7,1,80.0,3,0.7064987439855639
MCF7,2.0,A133,7,1,80.0,4,-0.05961624853535339
MCF7,2.0,A133,7,1,80.0,5,0.7668755486158958
MCF7,2.0,A133,7,1,80.0,6,0.36270858175495024
MCF7,2.0,A133,7,1,80.0,7,-0.4080820442888822
MCF7,2.0,A133,7,1,80.0,8,0.1391384666535253
MCF7,2.0,A133,7,1,80.0,9,-0.02138526990132744
MCF7,2.0,A133,7,1,80.0,10,-0.7166020921656219
MCF7,2.0,A133,8,1,80.0,1,-0.4375021947181132
MCF7,2.0,A133,8,1,80.0,2,1.0036265526843413
MCF7,2.0,A133,8,1,80.0,3,-0.016271466551341183
MCF7,2.0,A133,8,1,80.0,4,0.2645592457945699
MCF7,2.0,A133,8,1,80.0,5,-0.12863372689035033
MCF7,2.0,A133,8,1,80.0,6,3.012149079337202
MCF7,2.0,A133,8,1,80.0,7,-0.25601912905482593
MCF7,2.0,A133,8,1,80.0,8,-0.5783498138009538
MCF7,2.0,A133,8,1,80.0,9,-0.8283805374956039
MCF7,2.0,A133,8,1,80.0,10,0.9501645440050835
MCF7,2.0,A133,8,1,80.0,11,1.27409882452276
MCF7,2.0,A133,8,1,80.0,12,0.21945102862321847
MCF7,2.0,A133,8,1,80.0,13,-0.0620659440715705
MCF7,2.0,A133,9,1,80.0,1,-0.16393029012714602
MCF7,2.0,A133,9,1,80.0,2,0.16465264605286542
MCF7,2.0,A133,9,1,80.0,3,-0.234162477511798
MCF7,2.0,A133,9,1,80.0,4,0.41573101000004775
MCF7,2.0,A133,9,1,80.0,5,-0.13916531941803736
MCF7,2.0,A133,9,1,80.0,6,1.1640263321412339
MCF7,2.0,A133,9,1,80.0,7,0.47933898649399276
MCF7,2.0,A133,9,1,80.0,8,1.3440927956352298
MCF7,2.0,A133,9,1,80.0,9,0.9148630436434761
MCF7,2.0,A133,9,1,80.0,10,-0.5209808642994315
MCF7,2.0,A133,9,1,80.0,11,2.398580134978379
MCF7,2.0,A133,9,1,80.0,12,0.12243934728024766
MCF7,2.0,control,0,3,0.0,1,-1.0353703768710132
MCF7,2.0,control,0,3,0.0,2,-0.4189357842105567
MCF7,2.0,control,0,3,0.0,3,-0.021126070848693838
MCF7,2.0,control,1,3,0.0,1,-0.129360189541269
MCF7,2.0,control,1,3,0.0,2,-0.19030035537783546
MCF7,2.0,control,1,3,0.0,3,0.7767046588131798
MCF7,2.0,control,1,3,0.0,4,0.22354143653001735
MCF7,2.0,control,1,3,0.0,5,0.4586557837232618
MCF7,2.0,control,1,3,0.0,6,-0.20112711743892975
MCF7,2.0,control,10,3,0.0,1,0.9742330274639183
MCF7,2.0,control,10,3,0.0,2,0.16984420911864176
MCF7,2.0,control,10,3,0.0,3,-0.6500826226396456
MCF7,2.0,control,11,3,0.0,1,-0.07272078839367277
MCF7,2.0,control,11,3,0.0,2,-0.5003133545325675
MCF7,2.0,control,12,3,0.0,1,0.4946430154560891
MCF7,2.0,control,12,3,0.0,2,-0.08630440568464896
MCF7,2.0,control,12,3,0.0,3,-0.14808670395344542
MCF7,2.0,control,12,3,0.0,4,-0.1375057401776377
MCF7,2.0,control,12,3,0.0,5,-0.40199933019452716
MCF7,2.0,control,12,3,0.0,6,-0.07313004077541603
MCF7,2.0,control,13,3,0.0,1,-0.20805425620203435
MCF7,2.0,control,13,3,0.0,2,0.7898613911337986
