Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,Cell_Ed_mean_value,Cell_Ed_variance,Cell_Ed_not_zero_mean_value,Cell_Ed_not_zero_variance,Cell_Ed_agg_mean_value,Cell_Ed_agg_variance,Cell_Ed_agg_max_value,Cell_Ed_agg_min_value,Cell_Ed_agg_top_50_value,Cell_Ed_agg_top_25_value,ObjectNumber
MCF7,4,A133,16,1,60,0.05149680748581886,0.0004454438167158514,0.052234943956136703,0.00041327206417918205,0.06901779770851135,8.966265158960596e-05,0.09333904087543488,0.04735647886991501,0.07683098316192627,0.08121345937252045,2
MCF7,4,A133,16,1,60,0.06711101531982422,0.0007139783119782805,0.06733749806880951,0.0007011363049969077,0.05489029362797737,0.00015069494838826358,0.0771164745092392,0.024554960429668427,0.06519925594329834,0.07034386694431305,3
MCF7,4,A133,16,1,60,0.04830087348818779,0.0005173825193196535,0.049484629184007645,0.0004714850219897926,0.0456259623169899,3.545047729858197e-05,0.05652811750769615,0.022727707400918007,0.050397712737321854,0.052629467099905014,4
MCF7,4,A133,16,1,60,0.036607012152671814,0.0008594846003688872,0.04948490113019943,0.0005245793727226555,0.035179540514945984,6.652454612776637e-05,0.05125794932246208,0.014636840671300888,0.04177725687623024,0.04596128687262535,5
MCF7,4,A133,16,1,60,0.06061284616589546,0.0009653081651777029,0.06278051435947418,0.0008637429564259946,0.055619873106479645,0.000230431163799949,0.09261007606983185,0.024580370634794235,0.06801602989435196,0.07498465478420258,6
MCF7,4,A133,16,1,60,0.04321267455816269,0.0005786445690318942,0.045076534152030945,0.000519586494192481,0.03604653477668762,0.00027795840287581086,0.07838330417871475,0.0006068177754059434,0.04977573826909065,0.05770867317914963,7
MCF7,4,A133,16,1,60,0.058609724044799805,0.0007638362003490329,0.059912603348493576,0.0007027571555227041,0.06420571357011795,6.611234130105004e-05,0.08286083489656448,0.04509115219116211,0.07053010165691376,0.0749564915895462,8
MCF7,4,A133,16,1,60,0.05183817818760872,0.0010170018067583442,0.05465490370988846,0.0009183146758005023,0.040395587682724,0.00015051563968881965,0.07016660273075104,0.012105504050850868,0.049993883818387985,0.05643019080162048,9
MCF7,4,A133,16,1,60,0.06546672433614731,0.0009687514393590391,0.06626653671264648,0.0009275859920307994,0.06602583080530167,0.0003904399345628917,0.19723713397979736,0.0381334088742733,0.07777469605207443,0.08937101811170578,10
MCF7,4,A133,16,1,60,0.05151785537600517,0.0010505958925932646,0.05557410791516304,0.000907891895622015,0.0525967963039875,0.0011080572148784995,0.15435536205768585,0,0.07875344902276993,0.0976579561829567,11
MCF7,4,A133,16,1,60,0.045107804238796234,0.0005050170584581792,0.045980650931596756,0.00047465512761846185,0.04353734105825424,7.914025627542287e-05,0.0663347840309143,0.028073284775018692,0.05072122812271118,0.05610978603363037,12
MCF7,4,A133,17,1,60,0.06379127502441406,0.000497911125421524,0.06383753567934036,0.0004953191382810473,0.061377499252557755,6.244927499210462e-05,0.08108288794755936,0.04167411848902702,0.06767044961452484,0.0714363381266594,1
MCF7,4,A133,17,1,60,0.05967960134148598,0.00021494844986591488,0.05967960134148598,0.00021494844986591488,0.05362476035952568,5.065067671239376e-05,0.07495442777872086,0.03674078732728958,0.0594286173582077,0.06331594288349152,2
MCF7,4,A133,17,1,60,0.04808094725012779,0.0002844305709004402,0.04810800403356552,0.0002832887112163007,0.05431681498885155,5.342795338947326e-05,0.06771010905504227,0.03594629466533661,0.060148585587739944,0.0638730376958847,3
MCF7,4,A133,18,1,60,0.0330403670668602,0.0006005187751725316,0.03773440048098564,0.0005087078316137195,0.03109745681285858,7.014887523837388e-05,0.05486465245485306,0.012160969898104668,0.0378362201154232,0.04207991436123848,1
MCF7,4,A133,18,1,60,0.03956770896911621,0.0002533276565372944,0.039926908910274506,0.00024128559743985534,0.05155228078365326,4.041678039357066e-05,0.07627013325691223,0.02962663024663925,0.056487273424863815,0.059782885015010834,2
MCF7,4,A133,18,1,60,0.04133957251906395,0.0009131238330155611,0.04634580761194229,0.0007916854810900986,0.03531797230243683,0.00017717978334985673,0.0758686363697052,0.004375302232801914,0.046025149524211884,0.05246083065867424,3
MCF7,4,A133,18,1,60,0.06026037037372589,0.0012797481613233685,0.06332384794950485,0.0011508159805089235,0.040116410702466965,0.00010360822489019483,0.0547868087887764,0.019618960097432137,0.04855779930949211,0.05157580226659775,4
MCF7,4,A133,18,1,60,0.05949254333972931,0.0005731157143600285,0.059829361736774445,0.0005562086589634418,0.11191609501838684,0.0002519638801459223,0.13933120667934418,0.07304491847753525,0.12474071234464645,0.13106369972229004,5
MCF7,4,A133,18,1,60,0.05920060724020004,0.0014834838220849633,0.06458796560764313,0.001270524924620986,0.043474018573760986,0.00025480834301561117,0.07278353720903397,0.009394186548888683,0.056633513420820236,0.06287704408168793,6
MCF7,4,A133,18,1,60,0.04220367223024368,0.0005925234872847795,0.044586483389139175,0.0005197360296733677,0.03819771483540535,6.138272146927193e-05,0.05477134883403778,0.01313107181340456,0.04441254958510399,0.04743200168013573,7
MCF7,4,A133,18,1,60,0.06420388072729111,0.005226245615631342,0.10495124757289886,0.004266626201570034,0.05704552307724953,0.001446627895347774,0.18741002678871155,0,0.08621454983949661,0.10813625156879425,8
MCF7,4,A133,18,1,60,0.018222341313958168,0.000980099430307746,0.05316229537129402,0.0010018771281465888,0.03397992625832558,0.00033777387579903007,0.09839759767055511,0,0.04823070764541626,0.05601131543517113,9
MCF7,4,A133,18,1,60,0.05028882250189781,0.003863635705783963,0.0885692909359932,0.003414209932088852,0.04165895655751228,0.00024768844014033675,0.0747314989566803,0,0.05399531498551369,0.06291336566209793,10
MCF7,4,A133,19,1,60,0.06228582561016083,0.0056011187843978405,0.114579938352108,0.0043118661269545555,0.08203360438346863,0.0005340513889677823,0.1243438795208931,0.034713685512542725,0.10003328323364258,0.11195449531078339,1
MCF7,4,A133,19,1,60,0.04155639186501503,0.000287836097413674,0.04194845259189606,0.00027410543407313526,0.03976324945688248,4.686722968472168e-05,0.058054834604263306,0.021043267101049423,0.04497721418738365,0.048598550260066986,2
MCF7,4,A133,19,1,60,0.05558529496192932,0.0009952334221452475,0.057794857770204544,0.000907093461137265,0.04568999633193016,0.0002094883529935032,0.09487306326627731,0.015822043642401695,0.05696343630552292,0.0654115155339241,3
MCF7,4,A133,19,1,60,0.05322205647826195,0.000895693723578006,0.05514901503920555,0.0008218533475883305,0.03884775564074516,7.699573325226083e-05,0.05495915561914444,0.021911926567554474,0.04635709896683693,0.05115067958831787,4
MCF7,4,A133,19,1,60,0.061597373336553574,0.0004019918851554394,0.06165532022714615,0.0003987973614130169,0.05111748352646828,0.00013447726087179035,0.07995600253343582,0.02636944316327572,0.060725320130586624,0.06665709614753723,5
MCF7,4,A133,19,1,60,0.0457957461476326,0.000526646850630641,0.047375284135341644,0.00046998020843602717,0.02827570214867592,0.00011296103912172839,0.051868196576833725,0,0.03678594529628754,0.04131808876991272,6
MCF7,4,A133,19,1,60,0.06456982344388962,0.002040902618318796,0.07219520211219788,0.0017314068973064423,0.04762601852416992,0.00040383049054071307,0.08780176937580109,0.005835315678268671,0.0640394315123558,0.07403098046779633,7
MCF7,4,A133,2,1,60,0.02191730961203575,0.0015868484042584896,0.05698500573635101,0.0021274732425808907,0.03104216232895851,0.00038391564157791436,0.08220496773719788,0,0.04738416150212288,0.05660364031791687,1
MCF7,4,A133,2,1,60,0.04473385959863663,0.0005444088019430637,0.04679110646247864,0.0004731847147922963,0.05139169842004776,0.00010780090815387666,0.07746148854494095,0.03457356244325638,0.05974440649151802,0.06605032086372375,2
