Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,Cell_Ed_mean_value,Cell_Ed_variance,Cell_Ed_not_zero_mean_value,Cell_Ed_not_zero_variance,Cell_Ed_agg_mean_value,Cell_Ed_agg_variance,Cell_Ed_agg_max_value,Cell_Ed_agg_min_value,Cell_Ed_agg_top_50_value,Cell_Ed_agg_top_25_value,Nuclei_Ed_mean_value,Nuclei_Ed_variance,Nuclei_Ed_not_zero_mean_value,Nuclei_Ed_not_zero_variance,Nuclei_Ed_agg_mean_value,Nuclei_Ed_agg_variance,Nuclei_Ed_agg_max_value,Nuclei_Ed_agg_min_value,Nuclei_Ed_agg_top_50_value,Nuclei_Ed_agg_top_25_value,Mit_Ed_mean_value,Mit_Ed_variance,Mit_Ed_not_zero_mean_value,Mit_Ed_not_zero_variance,Mit_Ed_agg_mean_value,Mit_Ed_agg_variance,Mit_Ed_agg_max_value,Mit_Ed_agg_min_value,Mit_Ed_agg_top_50_value,Mit_Ed_agg_top_25_value
H1975,2.0,Afa,18,6,22.0,1,0.038544900715351105,0.0041039567440748215,0.10813942551612854,0.003987919073551893,0.06211094558238983,0.002325387904420495,0.22459948062896729,0.0,0.10189418494701385,0.12593811750411987,0.045817501842975616,0.004599650856107473,0.10672014206647873,0.004214170388877392,0.0,0.0,0.0,0.0,0.0,0.0,0.045817501842975616,0.004599650856107473,0.10672014206647873,0.004214170388877392,0.0,0.0,0.0,0.0,0.0,0.0
H1975,2.0,Afa,18,6,22.0,2,0.11038759350776672,0.004058732185512781,0.1131863221526146,0.0038448579143732786,0.05713733285665512,0.0007712575024925172,0.13583649694919586,0.0,0.08003756403923035,0.0928950235247612,0.126913920044899,0.004587954841554165,0.12842796742916107,0.0044482434168457985,0.0,0.0,0.0,0.0,0.0,0.0,0.126913920044899,0.004587954841554165,0.12842796742916107,0.0044482434168457985,0.0,0.0,0.0,0.0,0.0,0.0
H1975,2.0,Afa,18,6,22.0,3,0.05199950560927391,0.0012535210698843002,0.060245051980018616,0.000955538300331682,0.030194798484444618,0.00042324388050474226,0.08926982432603836,0.0,0.046952392905950546,0.05725523829460144,0.061426371335983276,0.0011317533208057284,0.06456297636032104,0.0009870347566902637,0.04984186589717865,0.0005957818939350545,0.13666675984859467,0.0,0.06952285766601562,0.08124662190675735,0.06233447045087814,0.0010918787447735667,0.06456297636032104,0.0009870347566902637,0.04984186589717865,0.0005957818939350545,0.13666675984859467,0.0,0.06952285766601562,0.08124662190675735
H1975,2.0,Afa,18,6,22.0,4,0.04451979324221611,0.004473910201340914,0.10322968661785126,0.004313215147703886,0.07049469649791718,0.003998372703790665,0.3173171877861023,0.0,0.12159349769353867,0.15960900485515594,0.06740418821573257,0.0057433005422353745,0.10975021868944168,0.00470398785546422,0.0,0.0,0.0,0.0,0.0,0.0,0.06740418821573257,0.0057433005422353745,0.10975021868944168,0.00470398785546422,0.0,0.0,0.0,0.0,0.0,0.0
H1975,2.0,Afa,19,6,22.0,1,0.10359355807304382,0.005096058361232281,0.11232750117778778,0.004544644150882959,0.06264785677194595,0.0013555631740018725,0.20999103784561157,0.0,0.09170977026224136,0.11183326691389084,0.14366678893566132,0.005498743150383234,0.1456831693649292,0.005282166413962841,0.09184613823890686,0.0017385970568284392,0.21757067739963531,0.0,0.12591902911663055,0.14645589888095856,0.14366678893566132,0.005498743150383234,0.1456831693649292,0.005282166413962841,0.09184613823890686,0.0017385970568284392,0.21757067739963531,0.0,0.12591902911663055,0.14645589888095856
H1975,2.0,Afa,19,6,22.0,2,0.11948841065168381,0.00609959289431572,0.128102645277977,0.005435822065919638,0.07340166717767715,0.0013901290949434042,0.22163701057434082,0.0,0.10308711230754852,0.12266622483730316,0.14988406002521515,0.006618669722229242,0.15428845584392548,0.006133615504950285,0.0,0.0,0.0,0.0,0.0,0.0,0.14988406002521515,0.006618669722229242,0.15428845584392548,0.006133615504950285,0.0,0.0,0.0,0.0,0.0,0.0
H1975,2.0,Afa,2,6,22.0,1,0.05412285402417183,0.0017345314845442772,0.0636586844921112,0.0014330977573990822,0.040087271481752396,0.0005382372182793915,0.14208316802978516,0.0,0.058568548411130905,0.07009397447109222,0.06210516393184662,0.0015850445488467813,0.06503281742334366,0.001469370094127953,0.04036112129688263,0.0004799399757757783,0.11516162753105164,0.0,0.05822616443037987,0.06926366686820984,0.06210516393184662,0.0015850445488467813,0.06503281742334366,0.001469370094127953,0.04036112129688263,0.0004799399757757783,0.11516162753105164,0.0,0.05822616443037987,0.06926366686820984
H1975,2.0,Afa,2,6,22.0,2,0.06610199809074402,0.0035767334047704935,0.08877616375684738,0.002790692262351513,0.04964657127857208,0.0009595397859811783,0.1540403664112091,0.0,0.07459971308708191,0.09120354801416397,0.07711367309093475,0.003329694736748934,0.09137121587991714,0.002642593113705516,0.037748072296381,0.00047202908899635077,0.09030913561582565,0.0,0.05524052679538727,0.06720895320177078,0.07734508812427521,0.0033217885065823793,0.09137121587991714,0.002642593113705516,0.037748072296381,0.00047202908899635077,0.09030913561582565,0.0,0.05524052679538727,0.06720895320177078
H1975,2.0,Afa,2,6,22.0,3,0.15372925996780396,0.0069719539023935795,0.16957786679267883,0.005003151949495077,0.12313814461231232,0.0013624567072838545,0.22926665842533112,0.020272254943847656,0.15315376222133636,0.1693841516971588,0.16654905676841736,0.003362748771905899,0.16664205491542816,0.003349130041897297,0.11794379353523254,0.001255655544809997,0.2180759608745575,0.020272254943847656,0.1464863419532776,0.16227968037128448,0.16654905676841736,0.003362748771905899,0.16664205491542816,0.003349130041897297,0.11794379353523254,0.001255655544809997,0.2180759608745575,0.020272254943847656,0.1464863419532776,0.16227968037128448
H1975,2.0,Afa,20,6,22.0,1,0.0659702718257904,0.003777098376303911,0.10050034523010254,0.0022838180884718895,0.052837226539850235,0.0003097747976426035,0.11633702367544174,0.0,0.0666641891002655,0.07573346048593521,0.12158331274986267,0.002588254399597645,0.12167701125144958,0.002578848972916603,0.0,0.0,0.0,0.0,0.0,0.0,0.12158331274986267,0.002588254399597645,0.12167701125144958,0.002578848972916603,0.0,0.0,0.0,0.0,0.0,0.0
H1975,2.0,Afa,20,6,22.0,2,0.05165029689669609,0.0022632679902017117,0.06609168648719788,0.001941620372235775,0.02895583026111126,0.0005496686790138483,0.11020419746637344,0.0,0.048365384340286255,0.06105267256498337,0.06159617379307747,0.002502283314242959,0.07126996666193008,0.002205820754170418,0.0,0.0,0.0,0.0,0.0,0.0,0.06170376390218735,0.0025000153109431267,0.07126996666193008,0.002205820754170418,0.0,0.0,0.0,0.0,0.0,0.0
H1975,2.0,Afa,3,6,22.0,1,0.1415775567293167,0.010345103219151497,0.1778983324766159,0.0065376670099794865,0.15570791065692902,0.003273422596976161,0.3060712516307831,0.02686489187180996,0.20338237285614014,0.2314087450504303,0.14203117787837982,0.014166572131216526,0.20753014087677002,0.007106606382876635,0.14962248504161835,0.0027467471081763506,0.3005633056163788,0.016201190650463104,0.19224457442760468,0.21710628271102905,0.14203117787837982,0.014166572131216526,0.20753014087677002,0.007106606382876635,0.14962248504161835,0.0027467471081763506,0.3005633056163788,0.016201190650463104,0.19224457442760468,0.21710628271102905
H1975,2.0,Afa,4,6,22.0,1,0.04706287756562233,0.001056217122823,0.050976719707250595,0.0009445393807254732,0.03603723645210266,0.00035636595566757023,0.11812885105609894,0.0,0.05127470940351486,0.06034567952156067,0.05822467431426048,0.0010949444258585572,0.06033375486731529,0.0010073580779135227,0.04598381742835045,0.00026142768911086023,0.09139219671487808,0.0038676937110722065,0.058906763792037964,0.06688864529132843,0.05822467431426048,0.0010949444258585572,0.06033375486731529,0.0010073580779135227,0.04598381742835045,0.00026142768911086023,0.09139219671487808,0.0038676937110722065,0.058906763792037964,0.06688864529132843
H1975,2.0,Afa,4,6,22.0,2,0.04617685452103615,0.0017117479583248496,0.059859585016965866,0.0013999160146340728,0.04113603010773659,0.0006504777702502906,0.14454291760921478,0.0,0.06166588515043259,0.07539880275726318,0.06494264304637909,0.0016782642342150211,0.0680086687207222,0.0015489808283746243,0.03652730956673622,0.0005174874677322805,0.10559173673391342,0.0,0.05498836562037468,0.06680996716022491,0.06494264304637909,0.0016782642342150211,0.0680086687207222,0.0015489808283746243,0.03652730956673622,0.0005174874677322805,0.10559173673391342,0.0,0.05498836562037468,0.06680996716022491
H1975,2.0,Afa,5,6,22.0,1,0.13881643116474152,0.003802713006734848,0.13942892849445343,0.0037340931594371796,0.09659337997436523,0.0007255949312821031,0.17983579635620117,0.028458138927817345,0.11837488412857056,0.131818488240242,0.15328574180603027,0.003971639089286327,0.15331874787807465,0.0039674341678619385,0.0,0.0,0.0,0.0,0.0,0.0,0.1532454937696457,0.003968917764723301,0.1532784402370453,0.003964719828218222,0.0,0.0,0.0,0.0,0.0,0.0
H1975,2.0,Afa,5,6,22.0,2,0.12359213083982468,0.00268191983923316,0.12381361424922943,0.0026593024376779795,0.06893620640039444,0.00040483317570760846,0.13044843077659607,0.008406538516283035,0.08505037426948547,0.09519695490598679,0.1515112668275833,0.002821454545482993,0.1515187919139862,0.0028204540722072124,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
H1975,2.0,Afa,5,6,22.0,3,0.0752350240945816,0.0021532047539949417,0.0801663026213646,0.0018990141106769443,0.05783397704362869,0.0007892206194810569,0.15107519924640656,0.0,0.08059253543615341,0.09402390569448471,0.0945531502366066,0.0021922539453953505,0.09560459107160568,0.0021161092445254326,0.0,0.0,0.0,0.0,0.0,0.0,0.0945531502366066,0.0021922539453953505,0.09560459107160568,0.0021161092445254326,0.0,0.0,0.0,0.0,0.0,0.0
H1975,2.0,Afa,5,6,22.0,4,0.08066088706254959,0.00663602352142334,0.12382445484399796,0.00484241358935833,0.08285275101661682,0.0019563264213502407,0.19023524224758148,0.0,0.11906332522630692,0.13977621495723724,0.024175943806767464,0.0030401756521314383,0.11035935580730438,0.004366775508970022,0.0,0.0,0.0,0.0,0.0,0.0,0.030517175793647766,0.003644082462415099,0.11035935580730438,0.004366775508970022,0.0,0.0,0.0,0.0,0.0,0.0
H1975,2.0,Afa,7,6,22.0,1,0.0431516207754612,0.002205602591857314,0.06781535595655441,0.0017936569638550282,0.04896476864814758,0.0007834930438548326,0.15035204589366913,0.0,0.07146535068750381,0.08594275265932083,0.06501617282629013,0.0015209929551929235,0.06785691529512405,0.001394685823470354,0.04802598059177399,0.0005723448120988905,0.11624844372272491,0.0,0.06726028770208359,0.07984212040901184,0.06501617282629013,0.0015209929551929235,0.06785691529512405,0.001394685823470354,0.04802598059177399,0.0005723448120988905,0.11624844372272491,0.0,0.06726028770208359,0.07984212040901184
H1975,2.0,Afa,7,6,22.0,2,0.0836554691195488,0.00485675735399127,0.10171583294868469,0.004068256355822086,0.04472954198718071,0.0011341309873387218,0.14299863576889038,0.0,0.07215885818004608,0.0912681519985199,0.10585272312164307,0.005091777537018061,0.11386386305093765,0.004564954433590174,0.09947739541530609,0.004018845036625862,0.3919352889060974,0.0,0.1482069194316864,0.18461716175079346,0.10585272312164307,0.005091777537018061,0.11386386305093765,0.004564954433590174,0.09947739541530609,0.004018845036625862,0.3919352889060974,0.0,0.1482069194316864,0.18461716175079346
H1975,2.0,Afa,7,6,22.0,3,0.0732441172003746,0.0017879648366943002,0.07505617290735245,0.0016961930086836219,0.046334441751241684,0.00034330852213315666,0.12147797644138336,0.0,0.06117518991231918,0.07032018899917603,0.0786191076040268,0.0015237827319651842,0.08043533563613892,0.0014128957409411669,0.0,0.0,0.0,0.0,0.0,0.0,0.07972157001495361,0.0014572605723515153,0.08043533563613892,0.0014128957409411669,0.0,0.0,0.0,0.0,0.0,0.0
H1975,2.0,Afa,8,6,22.0,1,0.05087580159306526,0.0016394340200349689,0.06289752572774887,0.0012706882553175092,0.040215346962213516,0.0005273483111523092,0.14147228002548218,0.0,0.058394163846969604,0.07050789147615433,0.05785346031188965,0.0011719019385054708,0.060544878244400024,0.0010634688660502434,0.04295392706990242,0.00047777543659321964,0.09882492572069168,0.0,0.0605720691382885,0.07126562297344208,0.058036111295223236,0.001165001536719501,0.060544878244400024,0.0010634688660502434,0.04295392706990242,0.00047777543659321964,0.09882492572069168,0.0,0.0605720691382885,0.07126562297344208
H1975,2.0,Afa,9,6,22.0,1,0.15290895104408264,0.004001979250460863,0.1549331396818161,0.003741342341527343,0.09913820773363113,0.0016350160585716367,0.20677924156188965,0.0,0.1318415403366089,0.1511116921901703,0.17960987985134125,0.0030926214531064034,0.17963145673274994,0.003089119214564562,0.11719958484172821,0.0008900248794816434,0.206529900431633,0.031307853758335114,0.14049801230430603,0.1563623994588852,0.17960987985134125,0.0030926214531064034,0.17963145673274994,0.003089119214564562,0.11719958484172821,0.0008900248794816434,0.206529900431633,0.031307853758335114,0.14049801230430603,0.1563623994588852
H1975,2.0,Afa,9,6,22.0,2,0.08010359853506088,0.008498664945363998,0.14445148408412933,0.00603056512773037,0.0650322362780571,0.0018424848094582558,0.19443447887897491,0.0,0.09996089339256287,0.12227781116962433,0.12450433522462845,0.00863751769065857,0.15382373332977295,0.006161536555737257,0.06550763547420502,0.0017352240392938256,0.19443447887897491,0.0,0.09958905726671219,0.11799727380275726,0.12450433522462845,0.00863751769065857,0.15382373332977295,0.006161536555737257,0.06550763547420502,0.0017352240392938256,0.19443447887897491,0.0,0.09958905726671219,0.11799727380275726
H1975,2.0,control,0,1,0.0,1,0.07266697287559509,0.008732574060559273,0.14969827234745026,0.00645816745236516,0.15485574305057526,0.004946849308907986,0.34587207436561584,0.0,0.21224457025527954,0.24888329207897186,0.009155649691820145,0.0012730680173262954,0.10960765182971954,0.00423033582046628,0.023878274485468864,0.0022094056475907564,0.2363252192735672,0.0,0.04775654897093773,0.09288327395915985,0.018992463126778603,0.002454024739563465,0.10960765182971954,0.00423033582046628,0.012647382915019989,0.0005474886274896562,0.08709941804409027,0.0,0.026137925684452057,0.05100659653544426
H1975,2.0,control,0,1,0.0,2,0.24615523219108582,0.010213303379714489,0.26922646164894104,0.004959177691489458,0.29412028193473816,0.0020370441488921642,0.44485020637512207,0.15458431839942932,0.3307999074459076,0.35332685708999634,0.24658051133155823,0.009671804495155811,0.26622191071510315,0.005213248543441296,0.30929651856422424,0.0018255987670272589,0.44485020637512207,0.15458431839942932,0.34360697865486145,0.3630640506744385,0.2522708475589752,0.00845949724316597,0.26622191071510315,0.005213248543441296,0.3081323504447937,0.0018406362505629659,0.44485020637512207,0.15458431839942932,0.3423590660095215,0.3615596294403076
H1975,2.0,control,0,1,0.0,3,0.1652267724275589,0.0036782592069357634,0.16576573252677917,0.003600918687880039,0.13218653202056885,0.0009607643005438149,0.21495184302330017,0.04083282873034477,0.15700103342533112,0.17183825373649597,0.15034985542297363,0.004353165626525879,0.15722976624965668,0.003470636671409011,0.12215737998485565,0.0022449397947639227,0.21933245658874512,0.0,0.15702733397483826,0.17196117341518402,0.1567477136850357,0.0035355561412870884,0.15722976624965668,0.003470636671409011,0.12423577904701233,0.0009312167530879378,0.19557102024555206,0.04083282873034477,0.14923475682735443,0.16197630763053894
H1975,2.0,control,1,1,0.0,1,0.11820585280656815,0.003856987226754427,0.12294594198465347,0.0034288791939616203,0.13210588693618774,0.00129777193069458,0.2513706088066101,0.044903021305799484,0.16077546775341034,0.17997917532920837,0.12923499941825867,0.0036555787082761526,0.13209745287895203,0.0033584244083613157,0.0,0.0,0.0,0.0,0.0,0.0,0.12950146198272705,0.0036286083050072193,0.13209745287895203,0.0033584244083613157,0.0,0.0,0.0,0.0,0.0,0.0
H1975,2.0,control,1,1,0.0,2,0.09049232304096222,0.011906791478395462,0.1881076991558075,0.006388616282492876,0.18913832306861877,0.0023335653822869062,0.3330266773700714,0.0632193312048912,0.22751006484031677,0.2515419125556946,0.13910938799381256,0.011703749187290668,0.1877138763666153,0.006669274065643549,0.0,0.0,0.0,0.0,0.0,0.0,0.13910938799381256,0.011703749187290668,0.1877138763666153,0.006669274065643549,0.0,0.0,0.0,0.0,0.0,0.0
H1975,2.0,control,10,1,0.0,1,0.1046159639954567,0.010087908245623112,0.16979491710662842,0.005305927712470293,0.2054559886455536,0.004575978498905897,0.4667096436023712,0.0,0.2564927637577057,0.28770142793655396,0.17456261813640594,0.005973389837890863,0.18133117258548737,0.004977651406079531,0.21850620210170746,0.0063325706869363785,0.47062554955482483,0.0,0.2793015241622925,0.31701719760894775,0.17623816430568695,0.005735428538173437,0.18133117258548737,0.004977651406079531,0.21850620210170746,0.0063325706869363785,0.47062554955482483,0.0,0.2793015241622925,0.31701719760894775
H1975,2.0,control,11,1,0.0,1,0.08993341028690338,0.015057273209095001,0.217429056763649,0.00868221279233694,0.2356749325990677,0.004684519954025745,0.4193885028362274,0.09975005686283112,0.29092127084732056,0.32447218894958496,0.11349255591630936,0.016544440761208534,0.2205636352300644,0.008536802604794502,0.2208050638437271,0.003111414611339569,0.3536450266838074,0.0954417884349823,0.2655651271343231,0.2909044921398163,0.11349255591630936,0.016544440761208534,0.2205636352300644,0.008536802604794502,0.2208050638437271,0.003111414611339569,0.3536450266838074,0.0954417884349823,0.2655651271343231,0.2909044921398163
H1975,2.0,control,12,1,0.0,1,0.17381829023361206,0.005913452245295048,0.1796373873949051,0.005066100507974625,0.1883378028869629,0.003068766789510846,0.3658061921596527,0.048740118741989136,0.2336215078830719,0.25768163800239563,0.18052347004413605,0.005675097461789846,0.18350890278816223,0.005221095401793718,0.1491755247116089,0.0034913956187665462,0.3176245093345642,0.007888242602348328,0.19543519616127014,0.23232480883598328,0.18052347004413605,0.005675097461789846,0.18350890278816223,0.005221095401793718,0.1491755247116089,0.0034913956187665462,0.3176245093345642,0.007888242602348328,0.19543519616127014,0.23232480883598328
H1975,2.0,control,13,1,0.0,1,0.15396833419799805,0.0029374081641435623,0.15445701777935028,0.002871250733733177,0.16979552805423737,0.001593583496287465,0.31061384081840515,0.0557401105761528,0.20121659338474274,0.2237662822008133,0.14593659341335297,0.002820678986608982,0.1461019366979599,0.0027997191064059734,0.0,0.0,0.0,0.0,0.0,0.0,0.14593659341335297,0.002820678986608982,0.1461019366979599,0.0027997191064059734,0.0,0.0,0.0,0.0,0.0,0.0
H1975,2.0,control,13,1,0.0,2,0.06040629744529724,0.005788929294794798,0.13752521574497223,0.0025736873503774405,0.1274956464767456,0.0013383241603150964,0.2828022241592407,0.014446612447500229,0.15623164176940918,0.1755744367837906,0.1316218227148056,0.002025548368692398,0.13280142843723297,0.0018870487110689282,0.11751623451709747,0.0009246268891729414,0.2169436514377594,0.014446612447500229,0.1420053392648697,0.15651890635490417,0.1316218227148056,0.002025548368692398,0.13280142843723297,0.0018870487110689282,0.11751623451709747,0.0009246268891729414,0.2169436514377594,0.014446612447500229,0.1420053392648697,0.15651890635490417
H1975,2.0,control,14,1,0.0,1,0.12670516967773438,0.025149261578917503,0.2895722985267639,0.010314369574189186,0.30918362736701965,0.009398837573826313,0.6250432133674622,0.0714079737663269,0.386630117893219,0.4398687779903412,0.11249516159296036,0.025183729827404022,0.29888013005256653,0.011202030815184116,0.3436458706855774,0.0017491222824901342,0.4124719500541687,0.2583925426006317,0.3804105222225189,0.399393230676651,0.11249516159296036,0.025183729827404022,0.29888013005256653,0.011202030815184116,0.3436458706855774,0.0017491222824901342,0.4124719500541687,0.2583925426006317,0.3804105222225189,0.399393230676651
H1975,2.0,control,15,1,0.0,1,0.2000415027141571,0.019923970103263855,0.2821599841117859,0.004932350479066372,0.2633673846721649,0.0011957428650930524,0.39560267329216003,0.14487771689891815,0.29060426354408264,0.30791789293289185,0.2967884838581085,0.003961365669965744,0.296878457069397,0.003935847897082567,0.2631560266017914,0.0013890234986320138,0.3403920829296112,0.1809690296649933,0.2925836741924286,0.31061649322509766,0.2967884838581085,0.003961365669965744,0.296878457069397,0.003935847897082567,0.2631560266017914,0.0013890234986320138,0.3403920829296112,0.1809690296649933,0.2925836741924286,0.31061649322509766
H1975,2.0,control,15,1,0.0,2,0.18110421299934387,0.020251259207725525,0.26298654079437256,0.007873479276895523,0.0,0.0,0.0,0.0,0.0,0.0,0.21687273681163788,0.019231799989938736,0.27718648314476013,0.007862139493227005,0.0,0.0,0.0,0.0,0.0,0.0,0.21963858604431152,0.018869588151574135,0.27718648314476013,0.007862139493227005,0.0,0.0,0.0,0.0,0.0,0.0
H1975,2.0,control,15,1,0.0,3,0.31399643421173096,0.018935251981019974,0.35312554240226746,0.007477402687072754,0.0,0.0,0.0,0.0,0.0,0.0,0.33123117685317993,0.017825504764914513,0.36338645219802856,0.007871192879974842,0.0,0.0,0.0,0.0,0.0,0.0,0.33123117685317993,0.017825504764914513,0.36338645219802856,0.007871192879974842,0.0,0.0,0.0,0.0,0.0,0.0
H1975,2.0,control,16,1,0.0,1,0.15928351879119873,0.0031773506198078394,0.15962402522563934,0.0031297917012125254,0.14369095861911774,0.0014116025995463133,0.28329846262931824,0.04259468987584114,0.1731521636247635,0.19153109192848206,0.16483281552791595,0.0036269319243729115,0.16852210462093353,0.0030863862484693527,0.0,0.0,0.0,0.0,0.0,0.0,0.16847553849220276,0.0030933767557144165,0.16852210462093353,0.0030863862484693527,0.0,0.0,0.0,0.0,0.0,0.0
H1975,2.0,control,16,1,0.0,2,0.12091661989688873,0.012111883610486984,0.18421392142772675,0.006791957654058933,0.2169407457113266,0.003376423381268978,0.3904433846473694,0.055882908403873444,0.2636265754699707,0.29331880807876587,0.09206560999155045,0.010938488878309727,0.1697053462266922,0.006987133529037237,0.0,0.0,0.0,0.0,0.0,0.0,0.09206560999155045,0.010938488878309727,0.1697053462266922,0.006987133529037237,0.0,0.0,0.0,0.0,0.0,0.0
H1975,2.0,control,16,1,0.0,3,0.12959150969982147,0.0093629639595747,0.16334296762943268,0.006288434844464064,0.1611914187669754,0.002537548542022705,0.29138171672821045,0.0,0.2013993263244629,0.22476911544799805,0.07054620236158371,0.007936060428619385,0.1412750780582428,0.0059004416689276695,0.0,0.0,0.0,0.0,0.0,0.0,0.07054620236158371,0.007936060428619385,0.1412750780582428,0.0059004416689276695,0.0,0.0,0.0,0.0,0.0,0.0
H1975,2.0,control,16,1,0.0,4,0.11471447348594666,0.005458494182676077,0.12505455315113068,0.00465743662789464,0.10072287172079086,0.0014213701942935586,0.19575481116771698,0.0,0.13014093041419983,0.14835593104362488,0.1102733463048935,0.004852514248341322,0.11759939789772034,0.004313353914767504,0.0,0.0,0.0,0.0,0.0,0.0,0.1102733463048935,0.004852514248341322,0.11759939789772034,0.004313353914767504,0.0,0.0,0.0,0.0,0.0,0.0
H1975,2.0,control,16,1,0.0,5,0.14025606215000153,0.011336072348058224,0.18197879195213318,0.007115620654076338,0.1736626923084259,0.0019042014610022306,0.2896362543106079,0.05832205340266228,0.20920951664447784,0.2302253395318985,0.1241750568151474,0.011035080999135971,0.1715310513973236,0.007120449561625719,0.0,0.0,0.0,0.0,0.0,0.0,0.124333955347538,0.011029446497559547,0.1715310513973236,0.007120449561625719,0.0,0.0,0.0,0.0,0.0,0.0
H1975,2.0,control,16,1,0.0,6,0.08228013664484024,0.010651717893779278,0.16772177815437317,0.007382286712527275,0.09564316272735596,0.00275164726190269,0.23776116967201233,0.0,0.1382942497730255,0.16463685035705566,0.07033563405275345,0.009186714887619019,0.16101396083831787,0.006429965142160654,0.0,0.0,0.0,0.0,0.0,0.0,0.07033563405275345,0.009186714887619019,0.16101396083831787,0.006429965142160654,0.0,0.0,0.0,0.0,0.0,0.0
H1975,2.0,control,16,1,0.0,7,0.14509160816669464,0.037908878177404404,0.3643673360347748,0.015303333289921284,0.0,0.0,0.0,0.0,0.0,0.0,0.16632874310016632,0.043602656573057175,0.38514280319213867,0.01668955199420452,0.0,0.0,0.0,0.0,0.0,0.0,0.166617751121521,0.043630264699459076,0.38514280319213867,0.01668955199420452,0.0,0.0,0.0,0.0,0.0,0.0
H1975,2.0,control,16,1,0.0,8,0.06568053364753723,0.009093177504837513,0.15294715762138367,0.007827674970030785,0.20623381435871124,0.007453314494341612,0.39974576234817505,0.01753002218902111,0.2774244248867035,0.3209821581840515,0.05387695133686066,0.007601520512253046,0.14299915730953217,0.007431407924741507,0.0,0.0,0.0,0.0,0.0,0.0,0.05387695133686066,0.007601520512253046,0.14299915730953217,0.007431407924741507,0.0,0.0,0.0,0.0,0.0,0.0
H1975,2.0,control,17,1,0.0,1,0.10550935566425323,0.004235233645886183,0.11254465579986572,0.0037258502561599016,0.13146816194057465,0.001653573359362781,0.23947685956954956,0.01524396426975727,0.1643480807542801,0.18397894501686096,0.09864454716444016,0.004567657131701708,0.10787905007600784,0.003999043721705675,0.0,0.0,0.0,0.0,0.0,0.0,0.09864454716444016,0.004567657131701708,0.10787905007600784,0.003999043721705675,0.0,0.0,0.0,0.0,0.0,0.0
H1975,2.0,control,17,1,0.0,2,0.13666976988315582,0.011989015154540539,0.1814415007829666,0.007793054450303316,0.1837465614080429,0.0026902996469289064,0.3245164155960083,0.009060107171535492,0.22517487406730652,0.2497338205575943,0.1609199196100235,0.014211451634764671,0.208014577627182,0.008574185892939568,0.0,0.0,0.0,0.0,0.0,0.0,0.16396276652812958,0.013981263153254986,0.208014577627182,0.008574185892939568,0.0,0.0,0.0,0.0,0.0,0.0
H1975,2.0,control,18,1,0.0,1,0.13915863633155823,0.011983863078057766,0.18582318723201752,0.007331097032874823,0.19381392002105713,0.003600028809159994,0.37695154547691345,0.007634410168975592,0.2416769117116928,0.27067410945892334,0.11130030453205109,0.011269066482782364,0.17105528712272644,0.007097805850207806,0.18610374629497528,0.0032474577892571688,0.37695154547691345,0.007634410168975592,0.23129090666770935,0.25853899121284485,0.1169510930776596,0.011180338449776173,0.17105528712272644,0.007097805850207806,0.18447411060333252,0.003229478606954217,0.37695154547691345,0.007634410168975592,0.22922199964523315,0.25690722465515137
H1975,2.0,control,19,1,0.0,1,0.13325470685958862,0.004646684974431992,0.1422966867685318,0.0036753416061401367,0.15795588493347168,0.0014728143578395247,0.2867993414402008,0.07090972363948822,0.18849678337574005,0.21029777824878693,0.12852643430233002,0.005213282536715269,0.1401512622833252,0.0040555717423558235,0.0,0.0,0.0,0.0,0.0,0.0,0.13209658861160278,0.004886487498879433,0.1401512622833252,0.0040555717423558235,0.0,0.0,0.0,0.0,0.0,0.0
H1975,2.0,control,2,1,0.0,1,0.1178557425737381,0.0215718075633049,0.26535332202911377,0.009430165402591228,0.27914518117904663,0.006165750324726105,0.4905121624469757,0.10966780036687851,0.3424031734466553,0.3778516352176666,0.04696838930249214,0.009898664429783821,0.21542656421661377,0.009111138992011547,0.01670554280281067,0.004053045064210892,0.30791863799095154,0.0,0.033799588680267334,0.06920868158340454,0.08987641334533691,0.015085184946656227,0.21542656421661377,0.009111138992011547,0.0,0.0,0.0,0.0,0.0,0.0
H1975,2.0,control,2,1,0.0,2,0.22986435890197754,0.03373536095023155,0.34879231452941895,0.009708312340080738,0.3300284743309021,0.005967988632619381,0.5535609722137451,0.09587892144918442,0.3914816975593567,0.42894211411476135,0.23069483041763306,0.03740417957305908,0.3674111068248749,0.00933988019824028,0.32401183247566223,0.004480699542909861,0.4808996319770813,0.13891781866550446,0.3785007894039154,0.4058014750480652,0.23839318752288818,0.03681713342666626,0.3674111068248749,0.00933988019824028,0.3219664990901947,0.00445288373157382,0.4808996319770813,0.13891781866550446,0.3763716220855713,0.4039575755596161
