Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,E
MCF7,2.0,A199,0,2,40.0,1,0.687481524127831
MCF7,2.0,A199,0,2,40.0,2,-0.20693559979030732
MCF7,2.0,A199,0,2,40.0,3,0.7289074359936163
MCF7,2.0,A199,0,2,40.0,4,2.580346732028372
MCF7,2.0,A199,1,2,40.0,1,0.8230639067297462
MCF7,2.0,A199,1,2,40.0,2,1.1014679344077802
MCF7,2.0,A199,1,2,40.0,3,1.9907793225600545
MCF7,2.0,A199,10,2,40.0,1,1.730845042254202
MCF7,2.0,A199,10,2,40.0,2,1.684050574525538
MCF7,2.0,A199,11,2,40.0,1,1.687548944212931
MCF7,2.0,A199,11,2,40.0,2,4.732101185076738
MCF7,2.0,A199,11,2,40.0,3,0.09234753296115886
MCF7,2.0,A199,11,2,40.0,4,0.3386981777380362
MCF7,2.0,A199,11,2,40.0,5,3.0474779681038653
MCF7,2.0,A199,11,2,40.0,6,0.7037115758811975
MCF7,2.0,A199,12,2,40.0,1,2.86584638188997
MCF7,2.0,A199,12,2,40.0,2,1.7308726253534936
MCF7,2.0,A199,12,2,40.0,3,2.4005522843144016
MCF7,2.0,A199,12,2,40.0,4,0.16626581535548737
MCF7,2.0,A199,13,2,40.0,1,0.6346783644584078
MCF7,2.0,A199,13,2,40.0,2,4.480495439449155
MCF7,2.0,A199,13,2,40.0,3,2.6250058515232744
MCF7,2.0,A199,13,2,40.0,4,0.6605934668957227
MCF7,2.0,A199,14,2,40.0,1,0.32313454407224795
MCF7,2.0,A199,14,2,40.0,2,1.2052574122442947
MCF7,2.0,A199,14,2,40.0,3,-0.8010422506173637
MCF7,2.0,A199,14,2,40.0,4,-0.3362019730905005
MCF7,2.0,A199,14,2,40.0,5,1.1962278504953743
MCF7,2.0,A199,15,2,40.0,1,0.8567314213752414
MCF7,2.0,A199,15,2,40.0,2,2.9504963114337865
MCF7,2.0,A199,15,2,40.0,3,2.7168924413621203
