Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,Cell_Ed_mean_value,Cell_Ed_variance,Cell_Ed_not_zero_mean_value,Cell_Ed_not_zero_variance,Cell_Ed_region_mean_value,Cell_Ed_region_variance,Cell_Ed_region_max_value,Cell_Ed_region_min_value,Cell_Ed_region_top_50_value,Cell_Ed_region_top_25_value,Cell_Ed_not_region_mean_value,Cell_Ed_not_region_variance,Cell_Ed_not_region_max_value,Cell_Ed_not_region_min_value,Cell_Ed_not_region_top_50_value,Cell_Ed_not_region_top_25_value,Fp_mito_ratio_mean,Fp_non_mito_ratio_mean,Fp_whole_cell_ratio_mean,Fp_mito_pixels,Fp_non_mito_pixels,Fp_whole_cell_pixels
MCF7,2.0,A199,0,1,90.0,1,0.1125263124704361,0.006267425138503313,0.14404547214508057,0.0034827678464353085,0.1285882592201233,0.0008368319249711931,0.24893756210803986,0.005451175384223461,0.15139614,0.16426702,0.11050332337617874,0.006914815865457058,0.5628178119659424,0.0,0.1789719,0.21545613,1.2457799,1.169322,1.1778748,5244.0,41636.0,46880.0
MCF7,2.0,A199,0,1,90.0,2,0.13139688968658447,0.004703565966337919,0.14501167833805084,0.0032166235614567995,0.12199219316244125,0.000698599498718977,0.2217167764902115,0.03425869345664978,0.14316387,0.15584356,0.13313789665699005,0.005425563547760248,0.47301149368286133,0.0,0.18884301,0.22398075,1.0268586,1.0304275,1.0298699,6808.0,36776.0,43584.0
MCF7,2.0,A199,0,1,90.0,3,0.12260035425424576,0.0007141546811908484,0.12260035425424576,0.0007141546811908484,0.13473042845726013,0.00023967408924363554,0.17951975762844086,0.06450793892145157,0.14672334,0.15277211,0.12036937475204468,0.0007693828083574772,0.2704480290412903,0.011694537475705147,0.1424803,0.15644203,1.3009225,1.1607947,1.1825637,3711.0,20177.0,23888.0
MCF7,2.0,A199,0,1,90.0,4,0.14961856603622437,0.0013452628627419472,0.14961856603622437,0.0013452628627419472,0.16901369392871857,0.00033701112261042,0.22148527204990387,0.10360216349363327,0.18333279,0.19036883,0.1456986367702484,0.0014576466055586934,0.32402774691581726,0.0303351953625679,0.17648602,0.19716983,2.2564843,1.6845007,1.7806678,4522.0,22374.0,26896.0
MCF7,2.0,A199,0,1,90.0,5,0.1667051464319229,0.002232728525996208,0.16677358746528625,0.0022222325205802917,0.14695683121681213,0.0004170384199824184,0.2279554009437561,0.07493972778320312,0.16315871,0.17292519,0.1698157638311386,0.0024476181715726852,0.50532066822052,0.0,0.20739268,0.23407918,1.4151034,1.4482161,1.4437101,7296.0,46320.0,53616.0
MCF7,2.0,A199,0,1,90.0,6,0.14291615784168243,0.0029647122137248516,0.14357684552669525,0.00288356002420187,0.13775502145290375,0.0006408503977581859,0.2177707850933075,0.025538602843880653,0.15783705,0.16912419,0.14438146352767944,0.0036147604696452618,0.46468231081962585,0.0,0.191538,0.22231342,1.657484,1.3851396,1.4453623,4373.0,15403.0,19776.0
MCF7,2.0,A199,1,1,90.0,1,0.14038068056106567,0.0028490263503044844,0.14291970431804657,0.002537683118134737,0.12730920314788818,0.0005550042260438204,0.2504356801509857,0.036998048424720764,0.1460101,0.15762842,0.14465375244617462,0.003524826606735587,0.46287021040916443,0.0,0.18941978,0.21952926,1.0918815,1.267135,1.223959,7655.0,23417.0,31072.0
MCF7,2.0,A199,1,1,90.0,2,0.19358423352241516,0.0023497219663113356,0.1936459094285965,0.0023385256063193083,0.20284190773963928,0.0008314934093505144,0.31116384267807007,0.09098163992166519,0.2257317,0.23906778,0.19200001657009125,0.0025923526845872402,0.4875788986682892,0.0,0.23084968,0.25690317,3.535905,2.6548119,2.7605422,3767.0,27625.0,31392.0
MCF7,2.0,A199,1,1,90.0,3,0.16130682826042175,0.0007997225038707256,0.16130682826042175,0.0007997225038707256,0.16152839362621307,0.00036550647928379476,0.22689387202262878,0.07942382991313934,0.17707932,0.18510857,0.16126799583435059,0.0008758344338275492,0.353416383266449,0.03716098517179489,0.18447764,0.19875562,1.9435931,1.7897252,1.8126761,16472.0,93960.0,110432.0
MCF7,2.0,A199,1,1,90.0,4,0.1724962443113327,0.003904985496774316,0.1738964319229126,0.003693193895742297,0.17989952862262726,0.0015727919526398182,0.2910653352737427,0.02652692422270775,0.21180631,0.22709236,0.17149347066879272,0.004212455824017525,0.513278067111969,0.0,0.2213942,0.2558186,1.4440316,1.201952,1.2308304,6104.0,45064.0,51168.0
MCF7,2.0,A199,1,1,90.0,5,0.17159518599510193,0.0038825361989438534,0.17349041998386383,0.0035966122522950172,0.17567723989486694,0.001194128766655922,0.30198293924331665,0.02201957069337368,0.2028312,0.21756238,0.17105728387832642,0.004234317224472761,0.5418126583099365,0.0,0.2211022,0.25448728,1.5663662,1.2611281,1.2966679,6768.0,51360.0,58128.0
MCF7,2.0,A199,10,1,90.0,1,0.06704778969287872,0.0031813811510801315,0.09474276751279831,0.0018715945770964026,0.09241896122694016,0.00038544152630493045,0.16883954405784607,0.009936573915183544,0.10800746,0.1172375,0.061474721878767014,0.0036230869591236115,0.5671248435974121,0.0,0.11161064,0.14170592,0.7580329,0.82700616,0.814584,14019.0,63821.0,77840.0
MCF7,2.0,A199,10,1,90.0,2,0.06541086733341217,0.004133774898946285,0.103364497423172,0.002609275048598647,0.0933384820818901,0.00044028417323715985,0.16699250042438507,0.010555046610534191,0.10999673,0.12000968,0.06058668717741966,0.004613783210515976,0.4401611089706421,0.0,0.11677219,0.15395363,0.95409083,0.869876,0.88228035,10815.0,62609.0,73424.0
MCF7,2.0,A199,10,1,90.0,3,0.07258904725313187,0.006390820723026991,0.12888164818286896,0.0040918015874922276,0.10302560031414032,0.001088199787773192,0.2314767986536026,0.0,0.12909494,0.1450813,0.0650581493973732,0.00741691654548049,0.5019367337226868,0.0,0.1301163,0.19235787,1.166727,0.89594513,0.94965506,14824.0,59912.0,74736.0
MCF7,2.0,A199,11,1,90.0,1,0.16128642857074738,0.001242685248143971,0.16129817068576813,0.001240877783857286,0.1454089730978012,0.0003033948305528611,0.2065928727388382,0.07236089557409286,0.15921263,0.16720137,0.16390573978424072,0.0013491923455148935,0.4162192940711975,0.0,0.19190525,0.2108978,1.6492199,1.7042576,1.6964637,5823.0,35297.0,41120.0
MCF7,2.0,A199,11,1,90.0,2,0.22721637785434723,0.001795140327885747,0.22721637785434723,0.001795140327885747,0.24554277956485748,0.0007862082566134632,0.35344716906547546,0.1055837869644165,0.26771504,0.2805017,0.22239558398723602,0.0019489540718495846,0.45622751116752625,0.027429062873125076,0.2577228,0.27827254,4.425474,2.5899723,2.9722471,6298.0,23942.0,30240.0
MCF7,2.0,A199,11,1,90.0,3,0.12809228897094727,0.0008051523473113775,0.12809228897094727,0.0008051523473113775,0.11577312648296356,0.00023352663265541196,0.1876574456691742,0.05982968956232071,0.12751739,0.13530925,0.13173244893550873,0.0009159659966826439,0.2825217545032501,0.021093927323818207,0.15584578,0.17160696,0.8318901,0.88970876,0.87652093,11368.0,38472.0,49840.0
MCF7,2.0,A199,12,1,90.0,1,0.11690019071102142,0.0010323344031348825,0.1170995682477951,0.0010107476264238358,0.12252058833837509,0.00032647355692461133,0.18999309837818146,0.05018720403313637,0.1369282,0.14559744,0.11435927450656891,0.0013307094341143966,0.26074448227882385,0.0,0.14289697,0.15929663,1.3731197,1.3022356,1.3243046,7497.0,16583.0,24080.0
MCF7,2.0,A199,12,1,90.0,2,0.14759071171283722,0.0005452082841657102,0.14759071171283722,0.0005452082841657102,0.15476039052009583,0.0004448766412679106,0.22516027092933655,0.06987430900335312,0.17065196,0.17982388,0.14678101241588593,0.0005500782281160355,0.25934094190597534,0.007196702528744936,0.16434728,0.17482437,1.5128747,1.432312,1.440487,4913.0,43503.0,48416.0
MCF7,2.0,A199,12,1,90.0,3,0.13862860202789307,0.0008647197973914444,0.13862860202789307,0.0008647197973914444,0.132348895072937,0.00033841351978480816,0.21810859441757202,0.06870195269584656,0.14685054,0.15579608,0.1407606452703476,0.0010254743974655867,0.3685470223426819,0.009194759652018547,0.16541438,0.18230267,1.2590286,1.2317339,1.2386521,7616.0,22432.0,30048.0
MCF7,2.0,A199,12,1,90.0,4,0.14498576521873474,0.0004557218053378165,0.14498576521873474,0.0004557218053378165,0.15176662802696228,0.00020067402510903776,0.20569941401481628,0.10020800679922104,0.16293196,0.16974771,0.14381402730941772,0.0004904756206087768,0.24269381165504456,0.04869648069143295,0.16151497,0.17233422,1.4537073,1.4150542,1.4207493,6391.0,36985.0,43376.0
MCF7,2.0,A199,12,1,90.0,5,0.12993790209293365,0.0005701500922441483,0.12993790209293365,0.0005701500922441483,0.13767017424106598,0.0002908758178818971,0.21143968403339386,0.07507394999265671,0.15090945,0.159845,0.1282203048467636,0.0006159554468467832,0.2231372743844986,0.03867744654417038,0.14825119,0.16105832,1.3548619,1.3016708,1.3113385,4496.0,20240.0,24736.0
MCF7,2.0,A199,12,1,90.0,6,0.18694373965263367,0.005712972022593021,0.19709599018096924,0.004022255074232817,0.18577009439468384,0.0011778282932937145,0.3200024664402008,0.061776962131261826,0.21317503,0.22980629,0.18719561398029327,0.006685922387987375,0.5604616403579712,0.0,0.24876435,0.2827865,1.7646977,1.513516,1.5578982,8617.0,40151.0,48768.0
MCF7,2.0,A199,13,1,90.0,1,0.13828080892562866,0.002349299844354391,0.13908357918262482,0.002251287689432502,0.11497639864683151,0.0004251952632330358,0.19495153427124023,0.020181505009531975,0.13114625,0.14088447,0.14328983426094055,0.0026210411451756954,0.5237546563148499,0.0,0.1822074,0.2095004,1.0091099,1.1278405,1.1068356,5364.0,24956.0,30320.0
MCF7,2.0,A199,13,1,90.0,2,0.1446118801832199,0.0010949847055599093,0.1446170061826706,0.0010942803928628564,0.13393375277519226,0.00021597208979073912,0.19376610219478607,0.0719669908285141,0.14540999,0.15262127,0.14680778980255127,0.0012474798131734133,0.37929069995880127,0.0,0.1745004,0.19245975,1.2313828,1.2688366,1.2624481,9601.0,46687.0,56288.0
MCF7,2.0,A199,13,1,90.0,3,0.1348876804113388,0.001466737245209515,0.13526767492294312,0.0014194692485034466,0.12212085723876953,0.0002918238751590252,0.18787622451782227,0.04929032549262047,0.1355064,0.14330852,0.13879302144050598,0.0017610298236832023,0.4323806166648865,0.0,0.17074132,0.19272348,1.2386973,1.1412108,1.1640464,16427.0,53701.0,70128.0
MCF7,2.0,A199,13,1,90.0,4,0.10802113264799118,0.0018424475565552711,0.10915305465459824,0.001738201011903584,0.09747754037380219,0.00033344505936838686,0.16251295804977417,0.005951113998889923,0.11185955,0.12021141,0.11133578419685364,0.002270906465128064,0.42492151260375977,0.0,0.14797057,0.1727569,0.8983336,0.91701424,0.91254604,8557.0,27219.0,35776.0
MCF7,2.0,A199,13,1,90.0,5,0.13223594427108765,0.0028680076356977224,0.1336982548236847,0.0027042129077017307,0.11964549869298935,0.0010376957943663,0.2260807305574417,0.0,0.14522173,0.16024908,0.1359499990940094,0.0033473761286586523,0.4590636193752289,0.0,0.18094943,0.21000211,1.569377,1.3677838,1.4022322,3609.0,17511.0,21120.0
MCF7,2.0,A199,13,1,90.0,6,0.11371713876724243,0.002055160701274872,0.11668292433023453,0.001762702944688499,0.11410722136497498,0.00039216189179569483,0.20017893612384796,0.02963862195611,0.12952244,0.1391706,0.11359114944934845,0.0025922046042978764,0.4562358260154724,0.0,0.15297668,0.17809547,1.5437198,1.3153329,1.3710885,9355.0,28965.0,38320.0
