Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,E
MCF7,6.0,A133,0,2,40.0,1,2.7752925898646015
MCF7,6.0,A133,0,2,40.0,2,-0.4084528706695867
MCF7,6.0,A133,0,2,40.0,3,-0.09083544499936623
MCF7,6.0,A133,0,2,40.0,4,0.5590987330795346
MCF7,6.0,A133,0,2,40.0,5,-1.016820192415473
MCF7,6.0,A133,1,2,40.0,1,3.949981359453499
MCF7,6.0,A133,1,2,40.0,2,2.864906188955678
MCF7,6.0,A133,1,2,40.0,3,1.212093997278908
MCF7,6.0,A133,1,2,40.0,4,0.7309788839700184
MCF7,6.0,A133,1,2,40.0,5,-1.846734310572021
MCF7,6.0,A133,1,2,40.0,6,-0.5088108379832686
MCF7,6.0,A133,1,2,40.0,7,1.6675550279156832
MCF7,6.0,A133,1,2,40.0,8,3.0857493981912953
MCF7,6.0,A133,1,2,40.0,9,0.4466429216272596
MCF7,6.0,A133,1,2,40.0,10,2.014868789151362
MCF7,6.0,A133,10,2,40.0,1,-0.9924846128330331
MCF7,6.0,A133,10,2,40.0,2,-0.6386877983415759
MCF7,6.0,A133,10,2,40.0,3,-0.7262368991738204
MCF7,6.0,A133,10,2,40.0,4,-1.3758432414281054
MCF7,6.0,A133,10,2,40.0,5,-0.5671152208496926
MCF7,6.0,A133,10,2,40.0,6,-0.7724996147250209
MCF7,6.0,A133,10,2,40.0,7,-1.493342712725605
MCF7,6.0,A133,10,2,40.0,8,-1.2193355753384671
MCF7,6.0,A133,11,2,40.0,1,0.038013534566594946
MCF7,6.0,A133,11,2,40.0,2,-0.5591587651750962
MCF7,6.0,A133,11,2,40.0,3,-0.048661520984398625
MCF7,6.0,A133,11,2,40.0,4,3.2112660457004156
MCF7,6.0,A133,11,2,40.0,5,-0.37271256981336426
MCF7,6.0,A133,11,2,40.0,6,-0.0450290284497506
MCF7,6.0,A133,11,2,40.0,7,0.27284917884660326
MCF7,6.0,A133,12,2,40.0,1,-0.5390072574273507
MCF7,6.0,A133,12,2,40.0,2,-0.5571149201601495
MCF7,6.0,A133,12,2,40.0,3,0.5834398201936771
MCF7,6.0,A133,12,2,40.0,4,-0.4988080589044594
MCF7,6.0,A133,12,2,40.0,5,2.187604259715306
MCF7,6.0,A133,12,2,40.0,6,0.1464097444006614
MCF7,6.0,A133,12,2,40.0,7,0.23528147897135765
MCF7,6.0,A133,13,2,40.0,1,0.7341286413509076
MCF7,6.0,A133,13,2,40.0,2,0.8926491725896638
MCF7,6.0,A133,13,2,40.0,3,0.23160960758503338
MCF7,6.0,A133,13,2,40.0,4,2.7751560030783695
MCF7,6.0,A133,13,2,40.0,5,0.7838861611441842
MCF7,6.0,A133,13,2,40.0,6,0.17976060262758012
MCF7,6.0,A133,13,2,40.0,7,2.8108519683043824
MCF7,6.0,A133,14,2,40.0,1,3.4583383239179293
MCF7,6.0,A133,14,2,40.0,2,4.813854229648674
MCF7,6.0,A133,14,2,40.0,3,-0.7833742360724
MCF7,6.0,A133,14,2,40.0,4,1.4238599681383874
MCF7,6.0,A133,14,2,40.0,5,-0.5173742236515247
MCF7,6.0,A133,14,2,40.0,6,-0.34680293767023546
MCF7,6.0,A133,14,2,40.0,7,-1.166401724323835
MCF7,6.0,A133,14,2,40.0,8,-1.2808525014471934
MCF7,6.0,A133,15,2,40.0,1,0.5976511796232584
MCF7,6.0,A133,15,2,40.0,2,0.5989181872915108
MCF7,6.0,A133,15,2,40.0,3,-0.3091107675785048
MCF7,6.0,A133,15,2,40.0,4,-0.72405206134728
MCF7,6.0,A133,15,2,40.0,5,-1.35777537061186
MCF7,6.0,A133,15,2,40.0,6,0.6572614955048146
MCF7,6.0,A133,15,2,40.0,7,-0.011642922019933312
MCF7,6.0,A133,15,2,40.0,8,-1.3880906150524321
MCF7,6.0,A133,15,2,40.0,9,-1.1119743683996688
MCF7,6.0,A133,15,2,40.0,10,-0.20719940094801945
MCF7,6.0,A133,15,2,40.0,11,0.4846652682445792
MCF7,6.0,A133,15,2,40.0,12,1.5566636308436175
MCF7,6.0,A133,2,2,40.0,1,-0.5321206397860434
MCF7,6.0,A133,2,2,40.0,2,-0.5865972881189504
MCF7,6.0,A133,2,2,40.0,3,-1.7106660584498974
MCF7,6.0,A133,2,2,40.0,4,0.21093626120843798
MCF7,6.0,A133,3,2,40.0,1,2.6019931480542797
MCF7,6.0,A133,3,2,40.0,2,-0.13729725782162608
MCF7,6.0,A133,3,2,40.0,3,-0.23115551159612915
MCF7,6.0,A133,3,2,40.0,4,6.35242616960143
MCF7,6.0,A133,3,2,40.0,5,-0.3943486327316268
MCF7,6.0,A133,3,2,40.0,6,5.721356664487891
MCF7,6.0,A133,3,2,40.0,7,-1.2538594001298113
MCF7,6.0,A133,3,2,40.0,8,1.1531256814656983
MCF7,6.0,A133,3,2,40.0,9,-0.012991716533973836
MCF7,6.0,A133,3,2,40.0,10,-0.17206685621521217
MCF7,6.0,A133,4,2,40.0,1,-1.393957513198948
MCF7,6.0,A133,4,2,40.0,2,-0.7290515232505881
MCF7,6.0,A133,4,2,40.0,3,1.789969282816558
MCF7,6.0,A133,4,2,40.0,4,0.7920802668117607
MCF7,6.0,A133,4,2,40.0,5,0.44892001060982467
MCF7,6.0,A133,4,2,40.0,6,0.6130306865270251
MCF7,6.0,A133,4,2,40.0,7,3.4455250514111295
MCF7,6.0,A133,4,2,40.0,8,-1.3757362576247767
MCF7,6.0,A133,4,2,40.0,9,-0.895935516756785
MCF7,6.0,A133,4,2,40.0,10,-0.8918869302019823
MCF7,6.0,A133,4,2,40.0,11,0.2088723137027757
MCF7,6.0,A133,4,2,40.0,12,-0.1703157365102747
MCF7,6.0,A133,5,2,40.0,1,0.05385650026316077
MCF7,6.0,A133,5,2,40.0,2,0.0908830851485958
MCF7,6.0,A133,5,2,40.0,3,0.8177084640848712
MCF7,6.0,A133,5,2,40.0,4,4.4225958729555455
MCF7,6.0,A133,5,2,40.0,5,3.307875311560519
MCF7,6.0,A133,5,2,40.0,6,5.317098880716407
MCF7,6.0,A133,5,2,40.0,7,2.486837819937828
MCF7,6.0,A133,5,2,40.0,8,4.057076414922755
MCF7,6.0,A133,5,2,40.0,9,1.3783721622977863
MCF7,6.0,A133,6,2,40.0,1,0.2650436295406659
MCF7,6.0,A133,6,2,40.0,2,0.6921213201699539
MCF7,6.0,A133,6,2,40.0,3,-1.2888603148549191
MCF7,6.0,A133,6,2,40.0,4,-1.0066618255660567
MCF7,6.0,A133,6,2,40.0,5,-0.44481634873799236
MCF7,6.0,A133,6,2,40.0,6,-0.3365936261525673
MCF7,6.0,A133,6,2,40.0,7,4.759112118287687
MCF7,6.0,A133,6,2,40.0,8,-0.8661450023992068
MCF7,6.0,A133,6,2,40.0,9,-0.20009936645322426
MCF7,6.0,A133,6,2,40.0,10,0.9668862939194108
MCF7,6.0,A133,6,2,40.0,11,3.0469829840409135
MCF7,6.0,A133,7,2,40.0,1,-0.09112817030937491
MCF7,6.0,A133,7,2,40.0,2,-0.7533934364944861
MCF7,6.0,A133,7,2,40.0,3,1.2802587895296211
MCF7,6.0,A133,7,2,40.0,4,-0.07495392658087957
MCF7,6.0,A133,7,2,40.0,5,1.2766397904476448
MCF7,6.0,A133,7,2,40.0,6,0.766525870463469
MCF7,6.0,A133,7,2,40.0,7,2.4397038128712283
MCF7,6.0,A133,7,2,40.0,8,-0.0911342285942481
MCF7,6.0,A133,7,2,40.0,9,2.3939868937117863
MCF7,6.0,A133,7,2,40.0,10,1.6347009490483653
MCF7,6.0,A133,7,2,40.0,11,-0.5885866085700383
MCF7,6.0,A133,8,2,40.0,1,3.6451119420393976
MCF7,6.0,A133,8,2,40.0,2,3.432378573236304
MCF7,6.0,A133,8,2,40.0,3,4.019071692406885
MCF7,6.0,A133,8,2,40.0,4,2.0208174741436653
MCF7,6.0,A133,8,2,40.0,5,3.625049105552069
MCF7,6.0,A133,8,2,40.0,6,0.2572504721810611
MCF7,6.0,A133,8,2,40.0,7,1.7339037115873637
MCF7,6.0,A133,8,2,40.0,8,0.7474598972143653
MCF7,6.0,A133,8,2,40.0,9,-0.31616866945577277
MCF7,6.0,A133,8,2,40.0,10,-0.3666187613606891
MCF7,6.0,A133,9,2,40.0,1,-1.3243610380820654
MCF7,6.0,A133,9,2,40.0,2,-0.4581465030951095
MCF7,6.0,A133,9,2,40.0,3,-0.6175028022697809
MCF7,6.0,A133,9,2,40.0,4,4.634601146067516
MCF7,6.0,A133,9,2,40.0,5,-1.58375476622531
MCF7,6.0,A133,9,2,40.0,6,-0.7006703862557818
MCF7,6.0,A133,9,2,40.0,7,1.0286400438913623
MCF7,6.0,A133,9,2,40.0,8,0.5475279597249093
MCF7,6.0,A133,9,2,40.0,9,0.35791245524474274
MCF7,6.0,A133,9,2,40.0,10,-1.8670122161723481
MCF7,6.0,A133,9,2,40.0,11,-1.3401687555757327
MCF7,6.0,A133,9,2,40.0,12,1.4812726816221116
MCF7,6.0,A133,9,2,40.0,13,2.6279754796158867
MCF7,2.0,control,0,3,0.0,1,-1.7008348389836336
